"HITID","Sign_Name","Choice_1","Choice_2","Choice_3","Choice_4","Choice_5","Worker","Answer","Date"
"3ZICQFRS31IOVAC2NJXGLH0HUDRZZ0","www.funwithasl.net/static/sign77.html","monster","melt","mine","sea","rude","A1S88VQY8G8CNC","Choice 2","Sun Jun 29 12:39:48 UTC 2014"
"3ECKRY5B1QW20KNSNF9ULMXRY0QIZN","www.funwithasl.net/static/sign380.html","stairs","see","sunday","poor","father","A2WNW8A4MOR7T7","Choice 2","Sun Jun 29 12:41:03 UTC 2014"
"37VHPF5VYC3W3L05MFDVXZ2SMMZ8C6","www.funwithasl.net/static/sign393.html","come","done","next","room","anything","A2WNW8A4MOR7T7","Choice 2","Sun Jun 29 12:39:41 UTC 2014"
"3XWUWJ18TLQQNCOIB9Z0NX6NQDXUUH","www.funwithasl.net/static/sign142.html","store","gone","what","leather","labor","A2WNW8A4MOR7T7","Choice 2","Sun Jun 29 12:42:57 UTC 2014"
"3XU9MCX6VOCPN8NZOVUPC3OB0NA2R3","www.funwithasl.net/static/sign97.html","object","permanent","shape","recall","flow","A2WNW8A4MOR7T7","Choice 2","Sun Jun 29 12:43:30 UTC 2014"
"337F8MIIMZDBQSINYWUYLMKMBB604Y","www.funwithasl.net/static/sign298.html","duck","shoot","teapot","fast","tell","A2WNW8A4MOR7T7","Choice 2","Sun Jun 29 12:43:37 UTC 2014"
"3XJOUITW8URJV62CUVPL80NW4ELQTI","www.funwithasl.net/static/sign186.html","philadelphia","region","part","hundred","member","A2WNW8A4MOR7T7","Choice 2","Sun Jun 29 12:44:51 UTC 2014"
"3RBI0I35XE3N5RV46Q0O39M09OPY3C","www.funwithasl.net/static/sign339.html","crime","tiny","pretty","big","long","A2WNW8A4MOR7T7","Choice 2","Sun Jun 29 12:46:42 UTC 2014"
"3MJ28H2Y1E8EPSE6EMFJGFMI9AH5OY","www.funwithasl.net/static/sign353.html","window","see","aunt","life","good","A2WNW8A4MOR7T7","Choice 2","Sun Jun 29 12:47:19 UTC 2014"
"3VDVA3ILIDFR9XWPPG0Z8G0Z68LG14","www.funwithasl.net/static/sign93.html","steal","drift","object","above","rear","A2WNW8A4MOR7T7","Choice 2","Sun Jun 29 12:47:27 UTC 2014"
"33W1NHWFYHLS9Y33HR8YZTZ09H5ZTK","www.funwithasl.net/static/sign10.html","remember","look","knuckle","night","arm","A3HB9PPUZU565U","Choice 3","Sun Jun 29 09:22:00 UTC 2014"
"301KG0KX9CLCYE9WSQIVYZM5DEC2H6","www.funwithasl.net/static/sign14.html","chapter","man","kiss","first","light","A3HB9PPUZU565U","Choice 3","Sun Jun 29 09:22:10 UTC 2014"
"3J94SKDEKIPNLVNHOD135LAJ5WA5D1","www.funwithasl.net/static/sign63.html","myself","dessert","spirit","communion","clap","A3HB9PPUZU565U","Choice 3","Sun Jun 29 09:22:33 UTC 2014"
"31J7RYECZLQ7VPAQ07XFL8572P7L1F","www.funwithasl.net/static/sign259.html","side","town","bread","pig","mouse","A3HB9PPUZU565U","Choice 3","Sun Jun 29 09:22:54 UTC 2014"
"3FHTJGYT8N0UQPFRAIBP9CIX9OQPGG","www.funwithasl.net/static/sign76.html","soul","record","assault","ocean","likewise","A3HB9PPUZU565U","Choice 3","Sun Jun 29 09:24:33 UTC 2014"
"3JMQI2OLFZ5RBKTNSDXPZ2A5WHADNZ","www.funwithasl.net/static/sign161.html","line","large","great","attempt","purpose","A3HB9PPUZU565U","Choice 3","Sun Jun 29 09:25:19 UTC 2014"
"37SDSEDIN92CGIQ76IOBG3J1IP881G","www.funwithasl.net/static/sign88.html","soul","permanent","myself","shallow","assault","A3HB9PPUZU565U","Choice 3","Sun Jun 29 09:28:42 UTC 2014"
"3VI0PC2ZAYKNRBYGKSYE8YD229QXOZ","www.funwithasl.net/static/sign314.html","magic","head","throne","witch","country","A3HB9PPUZU565U","Choice 3","Sun Jun 29 09:28:00 UTC 2014"
"379OL9DBSSE9KTKKNZ1YUMPM9GZY9T","www.funwithasl.net/static/sign373.html","next","and","sweet","life","sunday","A3HB9PPUZU565U","Choice 3","Sun Jun 29 09:29:30 UTC 2014"
"3P6ENY9P79WG9ZNYHT3NLFTM2A9IHX","www.funwithasl.net/static/sign227.html","low","dark","friend","seek","robe","A3HB9PPUZU565U","Choice 3","Sun Jun 29 09:28:54 UTC 2014"
"3GL25Y6843UZR8D47CJ1GUOX79BXMK","www.funwithasl.net/static/sign309.html","great","balloon","apart","happen","crack","A3HB9PPUZU565U","Choice 3","Sun Jun 29 09:29:50 UTC 2014"
"35YHTYFL1G31H9GSLAE6XJ73UXSVF9","www.funwithasl.net/static/sign260.html","pea","gun","flower","wife","rabbit","A3HB9PPUZU565U","Choice 3","Sun Jun 29 09:32:13 UTC 2014"
"3G3AJKPCXLS8NNE86457DEE6NOLY4X","www.funwithasl.net/static/sign153.html","history","year","park","life","area","A3HB9PPUZU565U","Choice 3","Sun Jun 29 09:36:34 UTC 2014"
"3126F2F5F83W6BJ04NL199XLW8BPEZ","www.funwithasl.net/static/sign60.html","make","steal","ocean","communion","recess","A3HB9PPUZU565U","Choice 3","Sun Jun 29 09:36:16 UTC 2014"
"3FK4G712NX0UTM4AXZ90TV6BKJSSSK","www.funwithasl.net/static/sign70.html","recall","print","fishing","pick","ocean","A3HB9PPUZU565U","Choice 3","Sun Jun 29 09:35:42 UTC 2014"
"308KJXFUJR6R8QVV5ZSZI08R0WZATV","www.funwithasl.net/static/sign106.html","give","second","shampoo","watch","dull","A19R04IXWA4ZLX","Choice 3","Sun Jun 29 10:52:39 UTC 2014"
"3K3IX1W4S6RTGY2OOIJFDQ7UBTEAPQ","www.funwithasl.net/static/sign246.html","summer","cloud","queen","bring","dim","A19R04IXWA4ZLX","Choice 3","Sun Jun 29 10:52:56 UTC 2014"
"36QZ6V1589DA8ZWEM4408WOZ5GDSU0","www.funwithasl.net/static/sign84.html","save","margin","throw","assault","gray","AOPZSU77ONJXS","Choice 3","Sun Jun 29 11:06:09 UTC 2014"
"35ZRNT9RUIYBBDR203RQ1IOYVEQO3R","www.funwithasl.net/static/sign342.html","solid","plant","pocket","light","country","AOPZSU77ONJXS","Choice 3","Sun Jun 29 11:06:41 UTC 2014"
"3MIVREZQVHYKSNCP0MBT7900L1UQKC","www.funwithasl.net/static/sign317.html","pretty","apart","pet","light","good","A16U1L4R6WV5G2","Choice 3","Sun Jun 29 11:36:59 UTC 2014"
"3XUY87HIVPEOXWE0T5HS5D8Z05RMMP","www.funwithasl.net/static/sign51.html","shape","throw","wander","sand","beach","A16U1L4R6WV5G2","Choice 3","Sun Jun 29 11:37:31 UTC 2014"
"3P4ZBJFX2V3EWYGXBKJ2JLQH16UFW3","www.funwithasl.net/static/sign224.html","home","care","wind","wing","bright","A2P6VK1US8OTC5","Choice 3","Sun Jun 29 12:09:33 UTC 2014"
"362E9TQF2HQ293SNXNL50FHLNAWIGY","www.funwithasl.net/static/sign210.html","wand","sea","love","farewell","may","A2P6VK1US8OTC5","Choice 3","Sun Jun 29 12:11:17 UTC 2014"
"3JHB4BPSFK90BRTYWPK4H0MKA7IQ9I","www.funwithasl.net/static/sign217.html","bell","pure","seek","power","quiet","A2P6VK1US8OTC5","Choice 3","Sun Jun 29 12:11:00 UTC 2014"
"3U74KRR67MLYS9PKE3X446SRZ3YNTS","www.funwithasl.net/static/sign58.html","assault","where","monster","foam","drift","AOPZSU77ONJXS","Choice 3","Sun Jun 29 12:12:00 UTC 2014"
"3OB6JN3A9QPFUCRSYDD9RC296SQRMI","www.funwithasl.net/static/sign12.html","strange","onset","time","come","sound","A2P6VK1US8OTC5","Choice 3","Sun Jun 29 12:12:37 UTC 2014"
"30U1YOGZGAWORXLS09EBYWKBJGIDSB","www.funwithasl.net/static/sign194.html","west","war","rifle","town","life","A2P6VK1US8OTC5","Choice 3","Sun Jun 29 12:12:27 UTC 2014"
"3UQVX1UPFSH1NE30UIBAS7NORXA022","www.funwithasl.net/static/sign92.html","likewise","league","mine","shadow","steal","A2P6VK1US8OTC5","Choice 3","Sun Jun 29 12:13:06 UTC 2014"
"39RRBHZ0AU17MQ7SMM8D0BNL62LZV0","www.funwithasl.net/static/sign223.html","done","sweet","crown","queen","away","AOPZSU77ONJXS","Choice 3","Sun Jun 29 12:12:44 UTC 2014"
"37SQU136V7OU5I6M7XFW1TWT4J311Q","www.funwithasl.net/static/sign395.html","quarantine","gray","want","wife","come","AOPZSU77ONJXS","Choice 3","Sun Jun 29 12:14:52 UTC 2014"
"36U4VBVNQODY7KW17F4VIMJ3JETURD","www.funwithasl.net/static/sign120.html","period","labor","accurate","dim","income","AOPZSU77ONJXS","Choice 3","Sun Jun 29 12:14:27 UTC 2014"
"31KPKEKW4ADVBR3WDB4LT0QSL3NB0F","www.funwithasl.net/static/sign356.html","good","little","church","afternoon","feel","AOPZSU77ONJXS","Choice 3","Sun Jun 29 12:15:45 UTC 2014"
"3VP28W7DUNKIQTL2M739IPKZI8YFZT","www.funwithasl.net/static/sign72.html","drain","pick","where","league","sink","A2P6VK1US8OTC5","Choice 3","Sun Jun 29 12:16:11 UTC 2014"
"3TZ0XG8CBUKU5NT2AV34V91KG1W89P","www.funwithasl.net/static/sign344.html","top","vegetable","broad","city","many","AOPZSU77ONJXS","Choice 3","Sun Jun 29 12:18:23 UTC 2014"
"30QQTY5GMKKOP1CMY16PD5S3I207US","www.funwithasl.net/static/sign48.html","eye","first","tiger","cry","answer","A2P6VK1US8OTC5","Choice 3","Sun Jun 29 12:17:57 UTC 2014"
"324N5FAHSXBCXV86ML53DWZ82T9VKB","www.funwithasl.net/static/sign287.html","fast","throne","assist","day","clock","A2P6VK1US8OTC5","Choice 3","Sun Jun 29 12:19:35 UTC 2014"
"37ZQELHEQ0YUFEZ056WSISXZ5V2NMR","www.funwithasl.net/static/sign3.html","opponent","drawer","mermaid","bird","tornado","AOPZSU77ONJXS","Choice 3","Sun Jun 29 12:19:11 UTC 2014"
"3T6SSHJUZFAG5UYINBL8LRU12NOIIQ","www.funwithasl.net/static/sign240.html","give","sunbeam","fly","may","many","A2P6VK1US8OTC5","Choice 3","Sun Jun 29 12:21:20 UTC 2014"
"3KA7IJSNW65YZ87GUWJB81R0TBYPBZ","www.funwithasl.net/static/sign43.html","others","father","little","remember","tiger","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:21:50 UTC 2014"
"3PCPFX4U40Q9C1KBZBKWRW8VD5DFQZ","www.funwithasl.net/static/sign5.html","boy","evening","pirate","save","sound","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:20:26 UTC 2014"
"3UEBBGULPFO14URSGK411X5KGQJFU4","www.funwithasl.net/static/sign206.html","sky","cruel","dew","home","alone","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:20:12 UTC 2014"
"3PGQRAZX02KRP8GJW51PBHUC14OSYY","www.funwithasl.net/static/sign300.html","tutor","frightened","go","new","child","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:21:26 UTC 2014"
"3HEM8MA6H9CL3E95DEG13QMZFB0QPD","www.funwithasl.net/static/sign358.html","lady","soul","auction","last","summer","A2P6VK1US8OTC5","Choice 3","Sun Jun 29 12:22:46 UTC 2014"
"3UXQ63NLAAM88NSI24Q4RKIGO1YLBY","www.funwithasl.net/static/sign184.html","government","several","side","distance","pioneer","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:22:46 UTC 2014"
"36QZ6V1589DA8ZWEM4408WOZ5GCUS1","www.funwithasl.net/static/sign124.html","chain","window","couch","sixty","receive","A2P6VK1US8OTC5","Choice 3","Sun Jun 29 12:23:51 UTC 2014"
"35YHTYFL1G31H9GSLAE6XJ73UXSFVT","www.funwithasl.net/static/sign25.html","knuckle","tiger","window","shadow","others","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:26:01 UTC 2014"
"3DZKABX2ZI5UEXWIU8O5PDM0XK0VCY","www.funwithasl.net/static/sign42.html","hand","game","tie","chapter","bed","A2P6VK1US8OTC5","Choice 3","Sun Jun 29 12:26:37 UTC 2014"
"334ZEL5JX6FFVUCHQISR9QWANUPSON","www.funwithasl.net/static/sign211.html","alone","king","queen","patient","low","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:28:02 UTC 2014"
"3CMIQF80GNQDT8R0YIHSXQVIK6AQ67","www.funwithasl.net/static/sign209.html","bee","give","flower","crown","care","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:26:17 UTC 2014"
"3ZQA3IO31BRF1ADNDZD7DP91XUCO1Z","www.funwithasl.net/static/sign133.html","dull","scent","again","beard","seven","A2P6VK1US8OTC5","Choice 3","Sun Jun 29 12:28:33 UTC 2014"
"33CLA8O0MIB9O2ZBCQ9WWMI09RFFR0","www.funwithasl.net/static/sign9.html","know","mermaid","child","shadow","bed","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:29:05 UTC 2014"
"3KLL7H3EGD1LV57YG02604JGAC5VH7","www.funwithasl.net/static/sign82.html","fishing","effort","hit","soul","throw","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:29:49 UTC 2014"
"3HEADTGN2PSYKZL1C5E0E8LMXL3VR4","www.funwithasl.net/static/sign190.html","part","several","large","city","majority","A1S88VQY8G8CNC","Choice 3","Sun Jun 29 12:29:41 UTC 2014"
"322ZSN9Z5GKC61FEWYI85XMR8M3T43","www.funwithasl.net/static/sign147.html","beard","couch","mirror","beautiful","you","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:31:20 UTC 2014"
"30EV7DWJTVVM2AIMPSYMACYKJFRY6I","www.funwithasl.net/static/sign158.html","state","point","country","major","nature","A1S88VQY8G8CNC","Choice 3","Sun Jun 29 12:31:46 UTC 2014"
"3DGDV62G7O94BV7KB3Q078OWZ5M2PB","www.funwithasl.net/static/sign90.html","dart","drift","margin","age","dessert","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:30:44 UTC 2014"
"3DA79LNS59VRO5WAWKDPVSULUM7T3I","www.funwithasl.net/static/sign146.html","what","design","result","who","brown","A1S88VQY8G8CNC","Choice 3","Sun Jun 29 12:32:59 UTC 2014"
"3GKAWYFRAPTRE5508SAH3RF0WWBDPV","www.funwithasl.net/static/sign177.html","attractive","south","pioneer","original","history","A1S88VQY8G8CNC","Choice 3","Sun Jun 29 12:33:47 UTC 2014"
"3JYPJ2TAYI8OCPJWZY57RRIL89QPFH","www.funwithasl.net/static/sign258.html","next","bog","shepherd","long","pie","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:34:19 UTC 2014"
"3JUDR1D0D6RPB78ZBG5P7DE64182Q2","www.funwithasl.net/static/sign283.html","woman","must","bread","hungry","toy","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:32:50 UTC 2014"
"37Y5RYYI0P52P3Q9R9FNS3N3ZYUSXS","www.funwithasl.net/static/sign99.html","monster","find","since","but","wet","A1S88VQY8G8CNC","Choice 3","Sun Jun 29 12:35:06 UTC 2014"
"3NSM4HLQNRU63QAKDRVQ3VC9K7MQQ4","www.funwithasl.net/static/sign170.html","america","north","center","government","appearance","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:34:03 UTC 2014"
"3L2OEKSTW9A96O1AI7VKUQUBPAHY84","www.funwithasl.net/static/sign185.html","town","event","interesting","ancient","member","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:33:39 UTC 2014"
"3D06DR5225JNVV5BW2RNWMDZ6O3AMU","www.funwithasl.net/static/sign45.html","believe","father","cry","know","heartless","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:33:22 UTC 2014"
"3PIOQ99R7YMDSM49E8NE92ETIH4UNP","www.funwithasl.net/static/sign274.html","pea","tell","poor","earn","son","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:33:54 UTC 2014"
"3SX4X51T809BVYQN9I60OQ241OIOAN","www.funwithasl.net/static/sign195.html","pioneer","center","world","fifty","state","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:35:41 UTC 2014"
"36MUZ9VAE62NHEGAZEU69FGWIP9DEA","www.funwithasl.net/static/sign47.html","question","lady","house","away","dear","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:36:00 UTC 2014"
"3G4VVJO6PZGZSBBA09W474AQG57PKJ","www.funwithasl.net/static/sign293.html","care","cow","hallway","make","way","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:36:37 UTC 2014"
"3VADEH0UHCXXGUOI5I56YQ10XZLSP4","www.funwithasl.net/static/sign221.html","sky","earth","light","spirit","sweet","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:37:11 UTC 2014"
"3YCT0L9OMM9XD9C5P3SEU1W5XKKSN8","www.funwithasl.net/static/sign18.html","knuckle","mermaid","way","figure","cry","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:36:51 UTC 2014"
"3IQ9O0AYW6Z6E8ETHNKCZYWAD44IT7","www.funwithasl.net/static/sign313.html","princess","real","roof","apart","cave","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:38:22 UTC 2014"
"3RKHNXPHGWWCKGJ6HVVYHAXPOMZUKK","www.funwithasl.net/static/sign242.html","love","dim","bee","forest","butterfly","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:38:07 UTC 2014"
"3S829FDFT21WNE7RUJKYX413YVJXD2","www.funwithasl.net/static/sign255.html","pea","moon","mother","town","child","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:37:57 UTC 2014"
"3Y40HMYLL1II4GIDGEAN745RKVEUX9","www.funwithasl.net/static/sign166.html","soldier","adopted","west","rifle","first","A1S88VQY8G8CNC","Choice 3","Sun Jun 29 12:40:02 UTC 2014"
"3OWZNK3RYLPH30FGSPPUHEBV7ME2U7","www.funwithasl.net/static/sign122.html","metal","hang","shave","rare","penny","A1S88VQY8G8CNC","Choice 3","Sun Jun 29 12:40:27 UTC 2014"
"3UAU495MIISVA74LFNNROREY8R9UO4","www.funwithasl.net/static/sign284.html","mow","rabbit","dog","see","man","A1S88VQY8G8CNC","Choice 3","Sun Jun 29 12:40:57 UTC 2014"
"3FO95NVK5C0IS74XIA9V3L1FYH8RSU","www.funwithasl.net/static/sign299.html","may","pie","child","run","tax","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:39:23 UTC 2014"
"3X0EMNLXEPPD8M5MZDAB9DL7W3FVPC","www.funwithasl.net/static/sign360.html","god","baby","day","kitchen","gray","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:40:04 UTC 2014"
"3ZLW647WALVX462XD5TTU5LVU9U320","www.funwithasl.net/static/sign199.html","army","manner","center","later","special","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:40:28 UTC 2014"
"3I6NF2WGIGWQXFX8Q32BB6DGIOQG5M","www.funwithasl.net/static/sign115.html","basement","count","pan","table","obtain","A1S88VQY8G8CNC","Choice 3","Sun Jun 29 12:41:12 UTC 2014"
"33EEIIWHK77Y8Y61ZQP09IBH1Z1VQ3","www.funwithasl.net/static/sign371.html","door","last","baby","white","little","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:41:19 UTC 2014"
"3TL87MO8CMPYL44Y76C0AA913ZQLFG","www.funwithasl.net/static/sign384.html","year","cousin","get","you","wife","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:39:57 UTC 2014"
"3X4Q1O9UBHMTCWSP2FUGEZ0E0GCO7W","www.funwithasl.net/static/sign361.html","woman","know","summer","daddy","next","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:40:11 UTC 2014"
"34YWR3PJ28A2OU6XI7W3IXHK46C0XE","www.funwithasl.net/static/sign151.html","cowboy","line","center","state","attractive","A1S88VQY8G8CNC","Choice 3","Sun Jun 29 12:41:37 UTC 2014"
"3DWGDA5POF4ARUMKEBZL8H39TN8V17","www.funwithasl.net/static/sign198.html","valley","world","similar","range","car","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:42:41 UTC 2014"
"38F60IALAGHV7DXDDXV6TUWERAO0TV","www.funwithasl.net/static/sign311.html","vegetable","magic","climb","eye","girl","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:43:04 UTC 2014"
"3SMIWMMK6153FGDN69E15LRKBT8UWG","www.funwithasl.net/static/sign164.html","fall","generation","point","lake","government","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:43:46 UTC 2014"
"39KMGHJ4RZAUR40MFV7W9JU9UZQ00I","www.funwithasl.net/static/sign269.html","little","mow","boy","grandson","woman","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:44:03 UTC 2014"
"3VGZ74AYTGGBW06N5DPJPCJQA5CGCU","www.funwithasl.net/static/sign365.html","face","music","farm","look","man","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:45:06 UTC 2014"
"3EPG8DX9LKQWASQ7TMSY5FR8JFD5PF","www.funwithasl.net/static/sign173.html","range","fact","record","america","north","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:45:58 UTC 2014"
"3QQUBC64ZEE59QY4JDY1T9DXCZMNXB","www.funwithasl.net/static/sign290.html","new","hungry","people","little","london","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:46:15 UTC 2014"
"31MBOZ6PAORRISKOG4MZ24OY6MYLC5","www.funwithasl.net/static/sign376.html","people","last","home","quarantine","sunday","A2WNW8A4MOR7T7","Choice 3","Sun Jun 29 12:48:13 UTC 2014"
"36U4VBVNQODY7KW17F4VIMJ3JETRUA","www.funwithasl.net/static/sign315.html","race","solid","lantern","big","circus","A3RQN5RZD1N2KP","Choice 3","Sun Jun 29 16:52:25 UTC 2014"
"3D1TUISJWI0LELTIHSAM4UICWIAUI9","www.funwithasl.net/static/sign220.html","melt","done","listen","heart","sweet","A3HB9PPUZU565U","Choice 4","Sun Jun 29 09:23:39 UTC 2014"
"3OB6JN3A9QPFUCRSYDD9RC296SQMRD","www.funwithasl.net/static/sign279.html","fast","black","head","good","bowl","A3HB9PPUZU565U","Choice 4","Sun Jun 29 09:25:30 UTC 2014"
"3TC2K6WK9G2J5383PMOPLMT6AVM82X","www.funwithasl.net/static/sign277.html","earn","pie","mother","great","wood","A3HB9PPUZU565U","Choice 4","Sun Jun 29 09:25:40 UTC 2014"
"3OZ4VAIBEXFHMB2O405RCHZVN49VJC","www.funwithasl.net/static/sign100.html","drain","but","shadow","record","about","A3HB9PPUZU565U","Choice 4","Sun Jun 29 09:29:40 UTC 2014"
"3XABXM4AJ150XMAORXEQH4R9Q10Q8T","www.funwithasl.net/static/sign215.html","green","voice","wind","farewell","shadow","A3HB9PPUZU565U","Choice 4","Sun Jun 29 09:31:20 UTC 2014"
"3D1TUISJWI0LELTIHSAM4UICWIBIUY","www.funwithasl.net/static/sign330.html","climb","inside","bug","circus","prince","A3HB9PPUZU565U","Choice 4","Sun Jun 29 09:31:29 UTC 2014"
"3MGHRFQY2LPROZW7N3I51BOT6C60YK","www.funwithasl.net/static/sign155.html","local","number","later","special","rock","A3HB9PPUZU565U","Choice 4","Sun Jun 29 09:32:30 UTC 2014"
"3N5YJ55YXG3TDDQB836N912ZBEDANU","www.funwithasl.net/static/sign229.html","word","sweet","light","joy","child","A3HB9PPUZU565U","Choice 4","Sun Jun 29 09:34:10 UTC 2014"
"35A1YQPVFEG4T633GR2EWIQWX1I5I3","www.funwithasl.net/static/sign296.html","bowl","prince","away","reign","bald","A3HB9PPUZU565U","Choice 4","Sun Jun 29 09:35:34 UTC 2014"
"391FPZIE4CMLIQIYBAS14IHXW5VUHG","www.funwithasl.net/static/sign24.html","knee","come","look","tree","crocodile","A3HB9PPUZU565U","Choice 4","Sun Jun 29 09:35:51 UTC 2014"
"36AZSFEYZ40B4S4CG8SAETGIFZ0VBR","www.funwithasl.net/static/sign32.html","barbecue","heartless","measles","strange","know","A53VNQRRFQ785","Choice 4","Sun Jun 29 11:06:33 UTC 2014"
"3087LXLJ6MGLO8FCIDQHCQHD01F0FM","www.funwithasl.net/static/sign179.html","part","first","war","time","distance","AOPZSU77ONJXS","Choice 4","Sun Jun 29 11:06:50 UTC 2014"
"37MQ8Z1JQEWYK9ZL2QMJKZH83AP2Y5","www.funwithasl.net/static/sign165.html","point","time","human","part","fifty","AOPZSU77ONJXS","Choice 4","Sun Jun 29 11:07:53 UTC 2014"
"3FVBZG9CLJE5246ID3EHFBTQGGS0HK","www.funwithasl.net/static/sign390.html","gossip","man","anything","way","stairs","A2P6VK1US8OTC5","Choice 4","Sun Jun 29 12:09:53 UTC 2014"
"3D17ECOUOEVQFLK1U1TFPMBQ23G31J","www.funwithasl.net/static/sign176.html","man","east","foot","individual","north","AOPZSU77ONJXS","Choice 4","Sun Jun 29 12:12:08 UTC 2014"
"3QHITW7OYO9EGA33OVY4DVX4GP0QAX","www.funwithasl.net/static/sign226.html","sky","child","light","spirit","length","AOPZSU77ONJXS","Choice 4","Sun Jun 29 12:14:01 UTC 2014"
"3WYZV0QBFJD38H97GNTS2ED3VA7XBV","www.funwithasl.net/static/sign56.html","wander","beach","sand","spirit","soul","A2P6VK1US8OTC5","Choice 4","Sun Jun 29 12:12:55 UTC 2014"
"386659BNTLHUYTL4BEBWNODJZRX10N","www.funwithasl.net/static/sign370.html","for","way","place","eye","auction","AOPZSU77ONJXS","Choice 4","Sun Jun 29 12:12:52 UTC 2014"
"3T8DUCXY0N6D37LQDTEZM5X7UEHT9Z","www.funwithasl.net/static/sign200.html","average","line","california","army","attractive","AOPZSU77ONJXS","Choice 4","Sun Jun 29 12:13:27 UTC 2014"
"39O6Z4JLX2XIHV7DL4KS3Q7AY2NXV1","www.funwithasl.net/static/sign196.html","peculiar","north","order","line","center","AOPZSU77ONJXS","Choice 4","Sun Jun 29 12:13:53 UTC 2014"
"3A9LA2FRWSEDZUCTGF3OOPG1QNCXHB","www.funwithasl.net/static/sign276.html","run","dog","cottage","long","fast","AOPZSU77ONJXS","Choice 4","Sun Jun 29 12:14:34 UTC 2014"
"3KG2UQJ0MJOL0TXSXZ39Z1H4FWZQNH","www.funwithasl.net/static/sign325.html","several","earthquake","throne","solid","man","AOPZSU77ONJXS","Choice 4","Sun Jun 29 12:15:27 UTC 2014"
"3P7RGTLO6EDS5758BQE7H9LVHJ8AKP","www.funwithasl.net/static/sign2.html","floor","heartless","believe","crocodile","arm","A2P6VK1US8OTC5","Choice 4","Sun Jun 29 12:15:25 UTC 2014"
"37SOB9Z0SSX35SO5NBBY91K409LL37","www.funwithasl.net/static/sign280.html","gun","many","must","make","wife","A2P6VK1US8OTC5","Choice 4","Sun Jun 29 12:16:53 UTC 2014"
"3QTFNPMJC6IUELYJKVMMQUT8KZKNZ8","www.funwithasl.net/static/sign111.html","seven","gift","penny","beautiful","door","A2P6VK1US8OTC5","Choice 4","Sun Jun 29 12:17:31 UTC 2014"
"3Y40HMYLL1II4GIDGEAN745RKVEXUC","www.funwithasl.net/static/sign181.html","part","war","legend","average","man","A2P6VK1US8OTC5","Choice 4","Sun Jun 29 12:18:21 UTC 2014"
"37S0QRNUFBGURIAS53XQVD69WVE880","www.funwithasl.net/static/sign139.html","finger","twenty","art","beautiful","shampoo","A2WNW8A4MOR7T7","Choice 4","Sun Jun 29 12:18:06 UTC 2014"
"371Q3BEXDH9RUYQOSR38PO3E7YSSZP","www.funwithasl.net/static/sign121.html","do","accurate","hair","nice","home","A2WNW8A4MOR7T7","Choice 4","Sun Jun 29 12:17:55 UTC 2014"
"3LVTFB9DE5IFQ1G6AVQE9H87EKDQG9","www.funwithasl.net/static/sign103.html","buy","just","cut","haircut","receive","A2P6VK1US8OTC5","Choice 4","Sun Jun 29 12:18:42 UTC 2014"
