"HITID","Sign_Name","Choice_1","Choice_2","Choice_3","Choice_4","Choice_5","Worker","Answer","Date"
"3OEWW2KGQJB9T5TZTSX2ERAAMYWDO9","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A2W2ZEI7WUASOW","Choice 2","Wed Jul 09 05:29:13 UTC 2014"
"3D42WVSDH8VIL3BXQL1Q4IBXCLAYFF","www.funwithasl.net/static/tt/sign5.html","man","king","kill","polite","angry","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:30:43 UTC 2014"
"3ZUE82NE0A136XKFDH3W55NVJ688FC","www.funwithasl.net/static/tt/sign11.html","winter","prairie","open","rain","cloud","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:32:35 UTC 2014"
"39N6W9XWRDNOZ37S1578M3B9D0AYGE","www.funwithasl.net/static/tt/sign7.html","sparrow","spider","butterfly","squirrel","rabbit","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:33:26 UTC 2014"
"3RBI0I35XE3N5RV46Q0O39M09V53YB","www.funwithasl.net/static/tt/sign1.html","dinner","direction","play","sister","bird","A2W2ZEI7WUASOW","Choice 2","Wed Jul 09 05:33:15 UTC 2014"
"3VDI8GSXAFT9KXGAO19ENQN7KL88GB","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:35:39 UTC 2014"
"3APP19WN71EMGJXMVMCG3CRGEQIG6X","www.funwithasl.net/static/tt/sign15.html","coffee","cry","silly","feather","snow","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:37:08 UTC 2014"
"3WRKFXQBOB72VUDNRT7B7FOPSD2YI6","www.funwithasl.net/static/tt/sign18.html","head","ignorance","silly","playful","intelligence","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:38:02 UTC 2014"
"3RWO3EJELH9XMAPOSZQM2PER76Q1PP","www.funwithasl.net/static/tt/sign4.html","rain","path","forest","cloud","soil","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:38:18 UTC 2014"
"3URJ6VVYUPNWT9A60HW9BNG49L3O47","www.funwithasl.net/static/tt/sign9.html","witch","applaud","happy","music","kitchen","A37WXDYYT7RCZ0","Choice 3","Wed Jul 09 05:30:15 UTC 2014"
"3LVTFB9DE5IFQ1G6AVQE9H87ERTQG3","www.funwithasl.net/static/tt/sign2.html","shout","mother","hungry","home","scarecrow","A37WXDYYT7RCZ0","Choice 3","Wed Jul 09 05:30:35 UTC 2014"
"3QE4DGPGBRB81WT8CYJ16E72IZCG4C","www.funwithasl.net/static/tt/sign8.html","clown","healthy","overweight","playful","monkey","A37WXDYYT7RCZ0","Choice 3","Wed Jul 09 05:31:40 UTC 2014"
"3MJ28H2Y1E8EPSE6EMFJGFMI9HYO5C","www.funwithasl.net/static/tt/sign10.html","shout","answer","grandmother","jump","whisper","A2W2ZEI7WUASOW","Choice 3","Wed Jul 09 05:35:20 UTC 2014"
"3HYV4299H0WB0JKJI6JQNN2V75T8EU","www.funwithasl.net/static/tt/sign3.html","police","teacher","parent","military","driver","A2W2ZEI7WUASOW","Choice 3","Wed Jul 09 05:37:04 UTC 2014"
"3IVKZBIBJ0953DQUM5X1PHZ9BFRSHT","www.funwithasl.net/static/tt/sign12.html","battle","warrior","baseball","sport","angry","A37WXDYYT7RCZ0","Choice 3","Wed Jul 09 05:37:36 UTC 2014"
"3HRWUH63QU2W77EUD7F61QMDJ7T5NE","www.funwithasl.net/static/tt/sign16.html","telescope","respect","stupid","perspective","wild","A2W2ZEI7WUASOW","Choice 4","Wed Jul 09 05:26:49 UTC 2014"
"3SR6AEG6W5T2ZZ23LBPQ73NAS0NYHD","www.funwithasl.net/static/tt/sign13.html","home","deaf","sick","hungry","face","A37WXDYYT7RCZ0","Choice 5","Wed Jul 09 05:34:41 UTC 2014"

"3KTZHH2ONIF9C7CWZ4790V74G7K8MJ","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A37WXDYYT7RCZ0","Choice 1","Wed Jul 09 05:30:21 UTC 2014"
"3D1TUISJWI0LELTIHSAM4UICWPSIUT","www.funwithasl.net/static/tt/sign3.html","police","teacher","parent","military","driver","A2W2ZEI7WUASOW","Choice 1","Wed Jul 09 05:38:28 UTC 2014"
"3EAWOID6MTXAK512ISVLUCKZO2K0V5","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A37WXDYYT7RCZ0","Choice 1","Wed Jul 09 05:37:59 UTC 2014"
"3K1H3NEY7LZL1SC159KU9I18VC5GDP","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A37WXDYYT7RCZ0","Choice 1","Wed Jul 09 05:37:51 UTC 2014"
"3OREP8RUT2BSMVEHRDTOESD8SRTGBI","www.funwithasl.net/static/tt/sign1.html","dinner","direction","play","sister","bird","A2W2ZEI7WUASOW","Choice 2","Wed Jul 09 05:25:31 UTC 2014"
"33EEIIWHK77Y8Y61ZQP09IBH16IQVT","www.funwithasl.net/static/tt/sign15.html","coffee","cry","silly","feather","snow","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:31:21 UTC 2014"
"32K26U12DNO4JP2WU4JG9J4IIRTDVB","www.funwithasl.net/static/tt/sign4.html","rain","path","forest","cloud","soil","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:34:13 UTC 2014"
"3K2CEDRACB1SAR4K22I4RR3RUK5TMT","www.funwithasl.net/static/tt/sign18.html","head","ignorance","silly","playful","intelligence","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:35:01 UTC 2014"
"3P4ZBJFX2V3EWYGXBKJ2JLQH1DBWFF","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:35:45 UTC 2014"
"371QPA24C2OVE2IV9GZ67ZFOW9B1TU","www.funwithasl.net/static/tt/sign7.html","sparrow","spider","butterfly","squirrel","rabbit","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:35:52 UTC 2014"
"33NOQL7T9OZ9BEBFETX38X3DVB2Z8R","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:37:18 UTC 2014"
"3PUV2Q8SV44PAB4QPNSG87ABFZDBD3","www.funwithasl.net/static/tt/sign16.html","telescope","respect","stupid","perspective","wild","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:35:57 UTC 2014"
"3VGZ74AYTGGBW06N5DPJPCJQACTGCP","www.funwithasl.net/static/tt/sign5.html","man","king","kill","polite","angry","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:37:04 UTC 2014"
"33QQ60S6ASIA7QC2D2LGYQIGAVB0UG","www.funwithasl.net/static/tt/sign11.html","winter","prairie","open","rain","cloud","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:37:44 UTC 2014"
"31S7M7DAGGQ849MZ2QHPREO2UFFTLR","www.funwithasl.net/static/tt/sign12.html","battle","warrior","baseball","sport","angry","A37WXDYYT7RCZ0","Choice 3","Wed Jul 09 05:29:44 UTC 2014"
"3TKSOBLOHLGWVE66BR1ADHMBCE1BBW","www.funwithasl.net/static/tt/sign2.html","shout","mother","hungry","home","scarecrow","A37WXDYYT7RCZ0","Choice 3","Wed Jul 09 05:32:54 UTC 2014"
"309D674SHZLF5JYCPRX5O1STUZ1BC3","www.funwithasl.net/static/tt/sign10.html","shout","answer","grandmother","jump","whisper","A2W2ZEI7WUASOW","Choice 3","Wed Jul 09 05:35:35 UTC 2014"
"32PT7WK7DMFK7G0DAUDAQOCZR703D4","www.funwithasl.net/static/tt/sign8.html","clown","healthy","overweight","playful","monkey","A37WXDYYT7RCZ0","Choice 3","Wed Jul 09 05:37:28 UTC 2014"
"3MQKOF1EE2OHYE21KEOCVLNWP0VDWL","www.funwithasl.net/static/tt/sign9.html","witch","applaud","happy","music","kitchen","A2W2ZEI7WUASOW","Choice 5","Wed Jul 09 05:35:06 UTC 2014"
"3FTID4TN8LY4LVLTCW4OZVGH9HWYLK","www.funwithasl.net/static/tt/sign13.html","home","deaf","sick","hungry","face","A37WXDYYT7RCZ0","Choice 5","Wed Jul 09 05:36:07 UTC 2014"

"3BA7SXOG1JQ09NPO4C3QMU1EMUJ8R7","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A2W2ZEI7WUASOW","Choice 1","Wed Jul 09 05:27:41 UTC 2014"
"3S4TINXCC0NGE8VFFW6WJ1MAJDKOBD","www.funwithasl.net/static/tt/sign5.html","man","king","kill","polite","angry","A2W2ZEI7WUASOW","Choice 1","Wed Jul 09 05:28:57 UTC 2014"
"3DTJ4WT8BDFQKFL6RWJ307ZZ6E0ZEQ","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A37WXDYYT7RCZ0","Choice 1","Wed Jul 09 05:33:05 UTC 2014"
"3B9XR6P1WEV2DX4IZJERB55OKJABJH","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A37WXDYYT7RCZ0","Choice 1","Wed Jul 09 05:34:17 UTC 2014"
"3KQC8JMJGCS1JW5FWQW0H9RXJZT3HD","www.funwithasl.net/static/tt/sign7.html","sparrow","spider","butterfly","squirrel","rabbit","A2W2ZEI7WUASOW","Choice 1","Wed Jul 09 05:34:53 UTC 2014"
"3OQQD2WO8I61FRGZ28ELHLSCJC83I6","www.funwithasl.net/static/tt/sign9.html","witch","applaud","happy","music","kitchen","A37WXDYYT7RCZ0","Choice 1","Wed Jul 09 05:35:32 UTC 2014"
"3VAOOVPI3ZSKLWEUTHFY5NEL02TLLG","www.funwithasl.net/static/tt/sign15.html","coffee","cry","silly","feather","snow","A2W2ZEI7WUASOW","Choice 2","Wed Jul 09 05:26:28 UTC 2014"
"34R0BODSP1ZSD11HK8CNB3S45FSE5Y","www.funwithasl.net/static/tt/sign2.html","shout","mother","hungry","home","scarecrow","A2W2ZEI7WUASOW","Choice 2","Wed Jul 09 05:27:29 UTC 2014"
"3H5TOKO3D9J643420LAFUNUDOL846X","www.funwithasl.net/static/tt/sign4.html","rain","path","forest","cloud","soil","A2W2ZEI7WUASOW","Choice 2","Wed Jul 09 05:28:38 UTC 2014"
"3PMR2DOWOO1ALZ4OV20A2HGDSQX45H","www.funwithasl.net/static/tt/sign1.html","dinner","direction","play","sister","bird","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:31:57 UTC 2014"
"3YCT0L9OMM9XD9C5P3SEU1W5XR0SN2","www.funwithasl.net/static/tt/sign16.html","telescope","respect","stupid","perspective","wild","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:32:30 UTC 2014"
"3WRKFXQBOB72VUDNRT7B7FOPSD3IYR","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:33:11 UTC 2014"
"3WA2XVDZEMHOW51VPRMS39641A3E6E","www.funwithasl.net/static/tt/sign8.html","clown","healthy","overweight","playful","monkey","A37WXDYYT7RCZ0","Choice 3","Wed Jul 09 05:32:22 UTC 2014"
"371DNNCG442DP22G818LM92WAFG8TK","www.funwithasl.net/static/tt/sign12.html","battle","warrior","baseball","sport","angry","A37WXDYYT7RCZ0","Choice 3","Wed Jul 09 05:37:10 UTC 2014"
"32CXT5U14G3SPFH586YVR5OYTTN8UB","www.funwithasl.net/static/tt/sign11.html","winter","prairie","open","rain","cloud","A2WNW8A4MOR7T7","Choice 3","Wed Jul 09 05:49:15 UTC 2014"
"3QREJ3J433X91QWC8H3XQN16B2OLKD","www.funwithasl.net/static/tt/sign3.html","police","teacher","parent","military","driver","A37WXDYYT7RCZ0","Choice 4","Wed Jul 09 05:37:21 UTC 2014"
"341H3G5YF0ERTP6CJPKOFIXVCDQ0Z5","www.funwithasl.net/static/tt/sign18.html","head","ignorance","silly","playful","intelligence","A2W2ZEI7WUASOW","Choice 5","Wed Jul 09 05:29:28 UTC 2014"
"3O4VWC1GEW6XA205KQZLTM7CWRX3JI","www.funwithasl.net/static/tt/sign10.html","shout","answer","grandmother","jump","whisper","A37WXDYYT7RCZ0","Choice 5","Wed Jul 09 05:34:25 UTC 2014"
"32LAQ1JNT9PBNZ9TB49QI1KL768TUL","www.funwithasl.net/static/tt/sign13.html","home","deaf","sick","hungry","face","A37WXDYYT7RCZ0","Choice 5","Wed Jul 09 05:37:33 UTC 2014"
"3VP28W7DUNKIQTL2M739IPKZIFFZF8","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A2W2ZEI7WUASOW","Choice 5","Wed Jul 09 05:37:48 UTC 2014"

"3QGTX7BCHP2QOWSDGVQ0WDTMTL15ZV","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A37WXDYYT7RCZ0","Choice 1","Wed Jul 09 05:32:48 UTC 2014"
"3YKP7CX6G2F9T23GYAPU8F0FTOB7B7","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A37WXDYYT7RCZ0","Choice 1","Wed Jul 09 05:38:12 UTC 2014"
"3SV8KD29L4ST6FDGNIU6Y2C4QBWZKA","www.funwithasl.net/static/tt/sign9.html","witch","applaud","happy","music","kitchen","A37WXDYYT7RCZ0","Choice 1","Wed Jul 09 05:37:01 UTC 2014"
"3IVEC1GSLPZ10ZMQXML25TSFY7JJ16","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A37WXDYYT7RCZ0","Choice 1","Wed Jul 09 05:38:04 UTC 2014"
"33W1NHWFYHLS9Y33HR8YZTZ09ONTZA","www.funwithasl.net/static/tt/sign5.html","man","king","kill","polite","angry","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:32:05 UTC 2014"
"3XEIP58NL0N4QLVY8I67D2PJFB1ZLD","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:30:28 UTC 2014"
"33NOQL7T9OZ9BEBFETX38X3DVB28Z0","www.funwithasl.net/static/tt/sign18.html","head","ignorance","silly","playful","intelligence","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:32:43 UTC 2014"
"307L9TDWJYSTTSRQZORDMTOT5B23NM","www.funwithasl.net/static/tt/sign7.html","sparrow","spider","butterfly","squirrel","rabbit","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:33:47 UTC 2014"
"3O4VWC1GEW6XA205KQZLTM7CWRXJ3Y","www.funwithasl.net/static/tt/sign15.html","coffee","cry","silly","feather","snow","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:35:17 UTC 2014"
"38VTL6WC4ADQJ6I8K9OHI6KKNRX5Y4","www.funwithasl.net/static/tt/sign4.html","rain","path","forest","cloud","soil","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:38:26 UTC 2014"
"3R15W654VDTVCTU7LMNUM9DFA8GLQ5","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:36:52 UTC 2014"
"3KA7IJSNW65YZ87GUWJB81R0TIGBPH","www.funwithasl.net/static/tt/sign16.html","telescope","respect","stupid","perspective","wild","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:36:56 UTC 2014"
"3L2OEKSTW9A96O1AI7VKUQUBPHY8Y9","www.funwithasl.net/static/tt/sign11.html","winter","prairie","open","rain","cloud","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:38:15 UTC 2014"
"3XBYQ44Z6P4OF3YY64OR0P5ISMJWTN","www.funwithasl.net/static/tt/sign1.html","dinner","direction","play","sister","bird","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:37:42 UTC 2014"
"34F34TZU7WZ8PK4MGQLGAC2KQDXJ2N","www.funwithasl.net/static/tt/sign8.html","clown","healthy","overweight","playful","monkey","A37WXDYYT7RCZ0","Choice 3","Wed Jul 09 05:31:34 UTC 2014"
"39WSF6KUV2LELB7ZPN8MK9SVMAXOED","www.funwithasl.net/static/tt/sign2.html","shout","mother","hungry","home","scarecrow","A37WXDYYT7RCZ0","Choice 3","Wed Jul 09 05:34:56 UTC 2014"
"3RSBJ6YZECQ6RP7VKYSS2RDVYBCOFV","www.funwithasl.net/static/tt/sign12.html","battle","warrior","baseball","sport","angry","A37WXDYYT7RCZ0","Choice 3","Wed Jul 09 05:38:21 UTC 2014"
"3TCFMTM8HEO1U3OIQ1FA6C6YWWX121","www.funwithasl.net/static/tt/sign3.html","police","teacher","parent","military","driver","A37WXDYYT7RCZ0","Choice 4","Wed Jul 09 05:32:11 UTC 2014"
"3LN50BUKPVBACHTSL985M4N55CULPE","www.funwithasl.net/static/tt/sign13.html","home","deaf","sick","hungry","face","A37WXDYYT7RCZ0","Choice 5","Wed Jul 09 05:35:24 UTC 2014"
"33QQ60S6ASIA7QC2D2LGYQIGAVBU0A","www.funwithasl.net/static/tt/sign10.html","shout","answer","grandmother","jump","whisper","A37WXDYYT7RCZ0","Choice 5","Wed Jul 09 05:38:10 UTC 2014"

"31YWE12TE0CG656H36HCXCR7CR17XI","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A2W2ZEI7WUASOW","Choice 1","Wed Jul 09 08:18:23 UTC 2014"
"307FVKVSYRFP83I7JVF701U9JWV742","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A37WXDYYT7RCZ0","Choice 1","Wed Jul 09 08:19:18 UTC 2014"
"3G4VVJO6PZGZSBBA09W474AQGCRPKH","www.funwithasl.net/static/tt/sign5.html","man","king","kill","polite","angry","A2W2ZEI7WUASOW","Choice 1","Wed Jul 09 08:24:34 UTC 2014"
"3CZH926SICEAHIXH63TD6BMQ5JZ4EL","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A37WXDYYT7RCZ0","Choice 1","Wed Jul 09 08:24:02 UTC 2014"
"3S1L4CQSFX5HPLDUAFNA1WTQ9UBAFL","www.funwithasl.net/static/tt/sign7.html","sparrow","spider","butterfly","squirrel","rabbit","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 08:19:09 UTC 2014"
"3J9L0X0VDFM5VOPK8YJA9P46YFI9W2","www.funwithasl.net/static/tt/sign15.html","coffee","cry","silly","feather","snow","A2W2ZEI7WUASOW","Choice 2","Wed Jul 09 08:18:36 UTC 2014"
"3B9J25CZ25DEM5FE0DJ0EQ2TYNPCS7","www.funwithasl.net/static/tt/sign11.html","winter","prairie","open","rain","cloud","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 08:19:51 UTC 2014"
"3XBXDSS888JFLQVJ70IMGH987B5XLG","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 08:22:00 UTC 2014"
"3Y7LTZE0YTM79BISHWY84PL2S2WUZ4","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 08:23:12 UTC 2014"
"3N5YJ55YXG3TDDQB836N912ZBLWNA4","www.funwithasl.net/static/tt/sign4.html","rain","path","forest","cloud","soil","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 08:23:53 UTC 2014"
"374UMBUHN5PF15STPDOQOVYF063CTW","www.funwithasl.net/static/tt/sign18.html","head","ignorance","silly","playful","intelligence","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 08:24:17 UTC 2014"
"3EFNPKWBMSOQ8WZJYIPFBHSGXIU03B","www.funwithasl.net/static/tt/sign1.html","dinner","direction","play","sister","bird","A2W2ZEI7WUASOW","Choice 2","Wed Jul 09 08:25:18 UTC 2014"
"34R3P23QHS1YAU736A72M62UHSQHW0","www.funwithasl.net/static/tt/sign12.html","battle","warrior","baseball","sport","angry","A37WXDYYT7RCZ0","Choice 3","Wed Jul 09 08:23:42 UTC 2014"
"3RHLQY6EDT45PCJHA8IT0T4557Y4DS","www.funwithasl.net/static/tt/sign2.html","shout","mother","hungry","home","scarecrow","A37WXDYYT7RCZ0","Choice 3","Wed Jul 09 08:24:32 UTC 2014"
"3W0XM68YZPVWBJS8F7LE68SSDWL1KP","www.funwithasl.net/static/tt/sign16.html","telescope","respect","stupid","perspective","wild","A2W2ZEI7WUASOW","Choice 4","Wed Jul 09 08:16:08 UTC 2014"
"3A520CCNWN0PJ7DYF434JE8QXTWAE3","www.funwithasl.net/static/tt/sign3.html","police","teacher","parent","military","driver","A37WXDYYT7RCZ0","Choice 4","Wed Jul 09 08:20:22 UTC 2014"
"3SSN80MU8CO41KD1M06L1HWTIB0XKD","www.funwithasl.net/static/tt/sign13.html","home","deaf","sick","hungry","face","A37WXDYYT7RCZ0","Choice 5","Wed Jul 09 08:18:28 UTC 2014"
"3JGHED38EDR56AWR823EGQYGEXV7YO","www.funwithasl.net/static/tt/sign10.html","shout","answer","grandmother","jump","whisper","A37WXDYYT7RCZ0","Choice 5","Wed Jul 09 08:19:24 UTC 2014"
"3QREJ3J433X91QWC8H3XQN16B2QKLE","www.funwithasl.net/static/tt/sign8.html","clown","healthy","overweight","playful","monkey","A2W2ZEI7WUASOW","Choice 5","Wed Jul 09 08:22:26 UTC 2014"
"3GMLHYZ0LEX74L8NLAWPQIC0M8SUYD","www.funwithasl.net/static/tt/sign9.html","witch","applaud","happy","music","kitchen","A2W2ZEI7WUASOW","Choice 5","Wed Jul 09 08:24:49 UTC 2014"

"3A9LA2FRWSEDZUCTGF3OOPG1QUWHXT","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A2W2ZEI7WUASOW","Choice 1","Wed Jul 09 08:13:48 UTC 2014"
"3NCN4N1H1GHYWNV3EH6J4CM5T3HNBZ","www.funwithasl.net/static/tt/sign8.html","clown","healthy","overweight","playful","monkey","A37WXDYYT7RCZ0","Choice 1","Wed Jul 09 08:21:25 UTC 2014"
"386T3MLZLNVC9T5PAZKB2Y0RD4M80B","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A37WXDYYT7RCZ0","Choice 1","Wed Jul 09 08:22:45 UTC 2014"
"3SZYX62S5G074MM7X0YH5T0NJSQ757","www.funwithasl.net/static/tt/sign4.html","rain","path","forest","cloud","soil","A14PFRHG0A2YY9","Choice 2","Wed Jul 09 07:58:18 UTC 2014"
"3PR3LXCWSFZKKOUAI3FWB8ID7HO9XV","www.funwithasl.net/static/tt/sign13.html","home","deaf","sick","hungry","face","A14PFRHG0A2YY9","Choice 2","Wed Jul 09 08:00:56 UTC 2014"
"3MJ28H2Y1E8EPSE6EMFJGFMI9H15OW","www.funwithasl.net/static/tt/sign1.html","dinner","direction","play","sister","bird","A14PFRHG0A2YY9","Choice 2","Wed Jul 09 08:01:39 UTC 2014"
"391JB9X4ZY8T78EX8T4CQ0GVB7GKMG","www.funwithasl.net/static/tt/sign5.html","man","king","kill","polite","angry","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 08:20:28 UTC 2014"
"3J6BHNX0U9SZPQZXKUJC3F5VGXQKNG","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 08:20:41 UTC 2014"
"3DTJ4WT8BDFQKFL6RWJ307ZZ6E2EZ7","www.funwithasl.net/static/tt/sign7.html","sparrow","spider","butterfly","squirrel","rabbit","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 08:21:34 UTC 2014"
"3LN50BUKPVBACHTSL985M4N55CWPLK","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 08:22:36 UTC 2014"
"3K3G488TR28HA4RMTZ7N5KHIOIJ5Q4","www.funwithasl.net/static/tt/sign15.html","coffee","cry","silly","feather","snow","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 08:23:07 UTC 2014"
"3OKP4QVBP2XN3L9PLZTSJHT2A9BAGK","www.funwithasl.net/static/tt/sign16.html","telescope","respect","stupid","perspective","wild","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 08:23:49 UTC 2014"
"311HQEI8RSG5B06W4O5XUX7IKRZ7ZF","www.funwithasl.net/static/tt/sign11.html","winter","prairie","open","rain","cloud","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 08:25:10 UTC 2014"
"3JAOYN9IHL2MPOYGH57YDFQN0UE339","www.funwithasl.net/static/tt/sign2.html","shout","mother","hungry","home","scarecrow","A14PFRHG0A2YY9","Choice 3","Wed Jul 09 08:03:24 UTC 2014"
"337F8MIIMZDBQSINYWUYLMKMBIQ04W","www.funwithasl.net/static/tt/sign3.html","police","teacher","parent","military","driver","A14PFRHG0A2YY9","Choice 3","Wed Jul 09 08:04:29 UTC 2014"
"3VZYA8PITOYTMBMNC1D8QEQ0BEL051","www.funwithasl.net/static/tt/sign10.html","shout","answer","grandmother","jump","whisper","A2W2ZEI7WUASOW","Choice 3","Wed Jul 09 08:20:13 UTC 2014"
"3EPG8DX9LKQWASQ7TMSY5FR8JMX5PD","www.funwithasl.net/static/tt/sign12.html","battle","warrior","baseball","sport","angry","A37WXDYYT7RCZ0","Choice 3","Wed Jul 09 08:22:54 UTC 2014"
"31J7RYECZLQ7VPAQ07XFL8572WQ1LS","www.funwithasl.net/static/tt/sign9.html","witch","applaud","happy","music","kitchen","A37WXDYYT7RCZ0","Choice 4","Wed Jul 09 08:18:02 UTC 2014"
"3KI0JD2ZU1I3NQML2J8MXZENFN176N","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A2W2ZEI7WUASOW","Choice 4","Wed Jul 09 08:22:46 UTC 2014"
"37SDSEDIN92CGIQ76IOBG3J1IWS81E","www.funwithasl.net/static/tt/sign18.html","head","ignorance","silly","playful","intelligence","A2W2ZEI7WUASOW","Choice 5","Wed Jul 09 08:20:47 UTC 2014"

"3Y3CZJSZ9KTHM56M6EWNAARNK4L5R5","www.funwithasl.net/static/tt/sign3.html","police","teacher","parent","military","driver","A2W2ZEI7WUASOW","Choice 1","Wed Jul 09 08:15:19 UTC 2014"
"3OYHVNTV5TYH7BZ9L9JPI45067VKOV","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A2W2ZEI7WUASOW","Choice 1","Wed Jul 09 08:18:03 UTC 2014"
"34XASH8KLQMUIZBDLL9KMH2U5HMPMM","www.funwithasl.net/static/tt/sign5.html","man","king","kill","polite","angry","A37WXDYYT7RCZ0","Choice 1","Wed Jul 09 08:20:07 UTC 2014"
"3QE4DGPGBRB81WT8CYJ16E72IZE4G2","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A2W2ZEI7WUASOW","Choice 1","Wed Jul 09 08:20:31 UTC 2014"
"3B286OTISEHXUNZQT5EVGULI21SAJO","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A37WXDYYT7RCZ0","Choice 1","Wed Jul 09 08:21:00 UTC 2014"
"3UV0D2KX1MJ2NWXD1EDJOT7QHKE4F3","www.funwithasl.net/static/tt/sign9.html","witch","applaud","happy","music","kitchen","A37WXDYYT7RCZ0","Choice 1","Wed Jul 09 08:21:30 UTC 2014"
"3BO3NEOQM0H1ZCFKBNTV4T6IPM3AIC","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A37WXDYYT7RCZ0","Choice 1","Wed Jul 09 08:23:16 UTC 2014"
