"HITID","Sign_Name","Choice_1","Choice_2","Choice_3","Choice_4","Choice_5","Worker","Answer","Date"
"34YWR3PJ28A2OU6XI7W3IXHK4CF0XT","www.funwithasl.net/static/tt/sign1.html","dinner","direction","play","sister","bird","A1GGOZPHYU0OC0","Choice 2","Tue Jul 08 06:38:50 UTC 2014"
"3A520CCNWN0PJ7DYF434JE8QXSFAEK","www.funwithasl.net/static/tt/sign2.html","shout","mother","hungry","home","scarecrow","A3HB9PPUZU565U","Choice 3","Tue Jul 08 05:46:38 UTC 2014"
"3OZ4VAIBEXFHMB2O405RCHZVNACVJR","www.funwithasl.net/static/tt/sign3.html","police","teacher","parent","military","driver","A1IV0802ICNA0A","Choice 3","Tue Jul 08 05:28:06 UTC 2014"
"3FI30CQHVKJQP2PBF0K2210JYCD6BR","www.funwithasl.net/static/tt/sign4.html","rain","path","forest","cloud","soil","A1IV0802ICNA0A","Choice 2","Tue Jul 08 06:27:28 UTC 2014"
"37MQ8Z1JQEWYK9ZL2QMJKZH83GSY2G","www.funwithasl.net/static/tt/sign5.html","man","king","kill","polite","angry","A1IV0802ICNA0A","Choice 1","Tue Jul 08 06:36:50 UTC 2014"
"3LAZVA75NIRMQVVJW3DLI8J6P6T2O9","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A841FR9QWUPT4","Choice 1","Tue Jul 08 05:30:42 UTC 2014"
"329E6HTMSW2SLM6N2BZXU17PBFK3K2","www.funwithasl.net/static/tt/sign7.html","sparrow","spider","butterfly","squirrel","rabbit","A1IV0802ICNA0A","Choice 2","Tue Jul 08 06:18:46 UTC 2014"
"3ZXNP4Z39RLL6BPSPNEOMIWK5HAL7R","www.funwithasl.net/static/tt/sign8.html","clown","healthy","overweight","playful","monkey","A1IV0802ICNA0A","Choice 3","Tue Jul 08 06:19:31 UTC 2014"
"31JUPBOORN4P6PUBZS6U0ISFG1GL8E","www.funwithasl.net/static/tt/sign9.html","witch","applaud","happy","music","kitchen","A3HB9PPUZU565U","Choice 5","Tue Jul 08 06:00:10 UTC 2014"
"356ZPKYPUHHUCG0R4OXVGCP1EQKPYU","www.funwithasl.net/static/tt/sign10.html","shout","answer","grandmother","jump","whisper","A841FR9QWUPT4","Choice 1","Tue Jul 08 05:30:04 UTC 2014"
"3UXQ63NLAAM88NSI24Q4RKIGO72BL4","www.funwithasl.net/static/tt/sign11.html","winter","prairie","open","rain","cloud","A1IV0802ICNA0A","Choice 1","Tue Jul 08 06:27:19 UTC 2014"
"3M7OI89LVYO9Z7HHT0GXDL61GXD6CY","www.funwithasl.net/static/tt/sign12.html","battle","warrior","baseball","sport","angry","A1IV0802ICNA0A","Choice 3","Tue Jul 08 05:27:14 UTC 2014"
"3WA2XVDZEMHOW51VPRMS396419QE6Z","www.funwithasl.net/static/tt/sign13.html","home","deaf","sick","hungry","face","A3HB9PPUZU565U","Choice 4","Tue Jul 08 05:40:55 UTC 2014"
"3S4TINXCC0NGE8VFFW6WJ1MAJC6OBX","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A3HB9PPUZU565U","Choice 1","Tue Jul 08 05:34:05 UTC 2014"
"3MGHRFQY2LPROZW7N3I51BOT6I90YZ","www.funwithasl.net/static/tt/sign15.html","coffee","cry","silly","feather","snow","A3HB9PPUZU565U","Choice 2","Tue Jul 08 05:50:35 UTC 2014"
"3BS6ERDL937J4ZNVTWB8XROJ1XP6DY","www.funwithasl.net/static/tt/sign16.html","telescope","respect","stupid","perspective","wild","A1IV0802ICNA0A","Choice 2","Tue Jul 08 05:55:43 UTC 2014"
"3NRZ1LDP7W6UH6AW0AZEUJY3KKOPZL","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A1IV0802ICNA0A","Choice 1","Tue Jul 08 05:54:08 UTC 2014"
"3DA79LNS59VRO5WAWKDPVSULUSAT3X","www.funwithasl.net/static/tt/sign18.html","head","ignorance","silly","playful","intelligence","A3HB9PPUZU565U","Choice 4","Tue Jul 08 05:49:55 UTC 2014"
"341H3G5YF0ERTP6CJPKOFIXVCCD0ZQ","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A1GGOZPHYU0OC0","Choice 2","Tue Jul 08 06:43:59 UTC 2014"
"32FESTC2NHQU1I7IPIE0TRKHJJUCU5","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A1GGOZPHYU0OC0","Choice 2","Tue Jul 08 06:31:34 UTC 2014"

"3UDTAB6HH6ZCNYOZFRQP2UV2X9O90J","www.funwithasl.net/static/tt/sign13.html","home","deaf","sick","hungry","face","A1IV0802ICNA0A","Choice 1","Tue Jul 08 06:06:56 UTC 2014"
"3G3AJKPCXLS8NNE86457DEE6NUOY4C","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A1IV0802ICNA0A","Choice 1","Tue Jul 08 06:22:22 UTC 2014"
"3S4TINXCC0NGE8VFFW6WJ1MAJC7BOL","www.funwithasl.net/static/tt/sign11.html","winter","prairie","open","rain","cloud","A1IV0802ICNA0A","Choice 1","Tue Jul 08 06:42:41 UTC 2014"
"324N5FAHSXBCXV86ML53DWZ82ZCVKQ","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A1GGOZPHYU0OC0","Choice 1","Tue Jul 08 06:44:20 UTC 2014"
"3OEWW2KGQJB9T5TZTSX2ERAAMXIOD4","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A1GGOZPHYU0OC0","Choice 1","Tue Jul 08 06:43:50 UTC 2014"
"3ZTE0JGGCESZODNLTW2RULSS1X6OC4","www.funwithasl.net/static/tt/sign10.html","shout","answer","grandmother","jump","whisper","A3760PCQD2MPIO","Choice 2","Tue Jul 08 05:18:55 UTC 2014"
"3UXQ63NLAAM88NSI24Q4RKIGO71LBD","www.funwithasl.net/static/tt/sign18.html","head","ignorance","silly","playful","intelligence","A841FR9QWUPT4","Choice 2","Tue Jul 08 05:36:43 UTC 2014"
"3RBI0I35XE3N5RV46Q0O39M09USY3R","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A841FR9QWUPT4","Choice 2","Tue Jul 08 05:37:21 UTC 2014"
"322ZSN9Z5GKC61FEWYI85XMR8S6T4I","www.funwithasl.net/static/tt/sign3.html","police","teacher","parent","military","driver","A1IV0802ICNA0A","Choice 2","Tue Jul 08 05:45:13 UTC 2014"
"3UQ1LLR26A83PDNQWQQ8W9YA6PGLAI","www.funwithasl.net/static/tt/sign7.html","sparrow","spider","butterfly","squirrel","rabbit","A3HB9PPUZU565U","Choice 2","Tue Jul 08 05:49:08 UTC 2014"
"3NCN4N1H1GHYWNV3EH6J4CM5T22BN6","www.funwithasl.net/static/tt/sign5.html","man","king","kill","polite","angry","A1GGOZPHYU0OC0","Choice 2","Tue Jul 08 06:10:40 UTC 2014"
"3S1L4CQSFX5HPLDUAFNA1WTQ9TUAF2","www.funwithasl.net/static/tt/sign4.html","rain","path","forest","cloud","soil","A1IV0802ICNA0A","Choice 2","Tue Jul 08 06:13:29 UTC 2014"
"3D7VY91L65XSE5A32GRJRXX5OCSBM6","www.funwithasl.net/static/tt/sign1.html","dinner","direction","play","sister","bird","A1IV0802ICNA0A","Choice 2","Tue Jul 08 06:17:11 UTC 2014"
"3UUIU9GZC55U2KJEA31IAPS58O1T5N","www.funwithasl.net/static/tt/sign15.html","coffee","cry","silly","feather","snow","A1GGOZPHYU0OC0","Choice 2","Tue Jul 08 06:41:42 UTC 2014"
"31ANT7FQN824XBSJA9KTW6PHXU65HP","www.funwithasl.net/static/tt/sign12.html","battle","warrior","baseball","sport","angry","A1IV0802ICNA0A","Choice 3","Tue Jul 08 05:27:31 UTC 2014"
"3NQUW096N68PKUDL4KC80ENQ07YL93","www.funwithasl.net/static/tt/sign2.html","shout","mother","hungry","home","scarecrow","A1GGOZPHYU0OC0","Choice 3","Tue Jul 08 06:10:13 UTC 2014"
"37SOB9Z0SSX35SO5NBBY91K40FP3L5","www.funwithasl.net/static/tt/sign8.html","clown","healthy","overweight","playful","monkey","A1IV0802ICNA0A","Choice 3","Tue Jul 08 06:30:58 UTC 2014"
"3WA2XVDZEMHOW51VPRMS396419Q6ER","www.funwithasl.net/static/tt/sign16.html","telescope","respect","stupid","perspective","wild","A1GGOZPHYU0OC0","Choice 4","Tue Jul 08 06:38:33 UTC 2014"
"37NXA7GVST6NH1QO7LH4SWCNRZHVLT","www.funwithasl.net/static/tt/sign9.html","witch","applaud","happy","music","kitchen","A3HB9PPUZU565U","Choice 5","Tue Jul 08 05:59:30 UTC 2014"
"3QX22DUVOOH7NJ897XIJS9RCR47VMV","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A1IV0802ICNA0A","Choice 5","Tue Jul 08 06:28:26 UTC 2014"


"3DGDV62G7O94BV7KB3Q078OWZBP2PQ","www.funwithasl.net/static/tt/sign1.html","dinner","direction","play","sister","bird","A3HB9PPUZU565U","Choice 3","Tue Jul 08 05:40:27 UTC 2014"
"3OKP4QVBP2XN3L9PLZTSJHT2A8UAG1","www.funwithasl.net/static/tt/sign2.html","shout","mother","hungry","home","scarecrow","A1GGOZPHYU0OC0","Choice 3","Tue Jul 08 06:15:03 UTC 2014"
"3OLZC0DJ8JFLR0IIMIKR0GKVAVNIV2","www.funwithasl.net/static/tt/sign3.html","police","teacher","parent","military","driver","A3HB9PPUZU565U","Choice 4","Tue Jul 08 05:51:47 UTC 2014"
"3FCO4VKOZ4D705F081RK9N60WKAE7Y","www.funwithasl.net/static/tt/sign4.html","rain","path","forest","cloud","soil","A1IV0802ICNA0A","Choice 2","Tue Jul 08 05:52:23 UTC 2014"
"3E6L1VR4XWMG2J1RK26YLRR4DA56F9","www.funwithasl.net/static/tt/sign5.html","man","king","kill","polite","angry","A1IV0802ICNA0A","Choice 1","Tue Jul 08 06:11:15 UTC 2014"
"39WSF6KUV2LELB7ZPN8MK9SVM9JOEX","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A1IV0802ICNA0A","Choice 1","Tue Jul 08 06:37:11 UTC 2014"
"3RSBJ6YZECQ6RP7VKYSS2RDVYAYOFF","www.funwithasl.net/static/tt/sign7.html","sparrow","spider","butterfly","squirrel","rabbit","A1GGOZPHYU0OC0","Choice 2","Tue Jul 08 06:43:29 UTC 2014"
"3YO4AH2FPDKIFX5LWT1BOPLR79RQ0L","www.funwithasl.net/static/tt/sign8.html","clown","healthy","overweight","playful","monkey","A1IV0802ICNA0A","Choice 3","Tue Jul 08 05:40:53 UTC 2014"
"3HXK2V1N4KFYYIEL8K0DDZA4YK2G20","www.funwithasl.net/static/tt/sign9.html","witch","applaud","happy","music","kitchen","A1GGOZPHYU0OC0","Choice 3","Tue Jul 08 06:31:48 UTC 2014"
"3HYV4299H0WB0JKJI6JQNN2V74GE8L","www.funwithasl.net/static/tt/sign10.html","shout","answer","grandmother","jump","whisper","A1GGOZPHYU0OC0","Choice 5","Tue Jul 08 06:43:03 UTC 2014"
"31MBOZ6PAORRISKOG4MZ24OY6S1LCK","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A841FR9QWUPT4","Choice 1","Tue Jul 08 05:29:42 UTC 2014"
"30EV7DWJTVVM2AIMPSYMACYKJLUY6X","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A1IV0802ICNA0A","Choice 1","Tue Jul 08 06:12:37 UTC 2014"
"3DZKABX2ZI5UEXWIU8O5PDM0XQ3CVU","www.funwithasl.net/static/tt/sign11.html","winter","prairie","open","rain","cloud","A1GGOZPHYU0OC0","Choice 1","Tue Jul 08 06:41:58 UTC 2014"
"38VTL6WC4ADQJ6I8K9OHI6KKNQJY5H","www.funwithasl.net/static/tt/sign18.html","head","ignorance","silly","playful","intelligence","A1GGOZPHYU0OC0","Choice 1","Tue Jul 08 06:43:07 UTC 2014"
"386659BNTLHUYTL4BEBWNODJZX0102","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A3HB9PPUZU565U","Choice 2","Tue Jul 08 05:57:45 UTC 2014"
"3Q2T3FD0ON8NBA6QNNCD9EZT0KF3M7","www.funwithasl.net/static/tt/sign15.html","coffee","cry","silly","feather","snow","A1IV0802ICNA0A","Choice 2","Tue Jul 08 06:03:21 UTC 2014"
"3BO3NEOQM0H1ZCFKBNTV4T6IPLMAIT","www.funwithasl.net/static/tt/sign13.html","home","deaf","sick","hungry","face","A1IV0802ICNA0A","Choice 2","Tue Jul 08 06:37:02 UTC 2014"
"37OPIVELUU313H4055BA4H53P87AH0","www.funwithasl.net/static/tt/sign12.html","battle","warrior","baseball","sport","angry","A841FR9QWUPT4","Choice 3","Tue Jul 08 05:36:47 UTC 2014"
"3MDKGGG61QNQLOJSFMBN2V654JCT63","www.funwithasl.net/static/tt/sign16.html","telescope","respect","stupid","perspective","wild","A3HB9PPUZU565U","Choice 4","Tue Jul 08 05:51:30 UTC 2014"
"3APP19WN71EMGJXMVMCG3CRGEP56G8","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A1IV0802ICNA0A","Choice 5","Tue Jul 08 06:11:03 UTC 2014"

"3NBFJK3IOHIC5P3QVIYAKCD7ZPYOGE","www.funwithasl.net/static/tt/sign1.html","dinner","direction","play","sister","bird","A1IV0802ICNA0A","Choice 2","Tue Jul 08 05:58:42 UTC 2014"
"3JUDR1D0D6RPB78ZBG5P7DE647B2QH","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A1IV0802ICNA0A","Choice 1","Tue Jul 08 05:40:35 UTC 2014"
"35O6H0UNLSG0OHN9Y9NE8J5WAMA5JU","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A1IV0802ICNA0A","Choice 1","Tue Jul 08 05:50:07 UTC 2014"
"3L2OEKSTW9A96O1AI7VKUQUBPGKY8J","www.funwithasl.net/static/tt/sign16.html","telescope","respect","stupid","perspective","wild","A1GGOZPHYU0OC0","Choice 1","Tue Jul 08 06:43:47 UTC 2014"
"3Q7TKIAPOTA1NKQ2G0HAMA6GRSDLDK","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A1IV0802ICNA0A","Choice 2","Tue Jul 08 05:27:01 UTC 2014"
"3X52SWXE0X57TMWNKIT1BF5E4Z5CW4","www.funwithasl.net/static/tt/sign15.html","coffee","cry","silly","feather","snow","A1IV0802ICNA0A","Choice 2","Tue Jul 08 05:32:39 UTC 2014"
"302U8RURJZ1D51T9JYXJ5OGCWUHVNV","www.funwithasl.net/static/tt/sign11.html","winter","prairie","open","rain","cloud","A3HB9PPUZU565U","Choice 2","Tue Jul 08 05:56:43 UTC 2014"
"3E9ZFLPWOYSDVPNDMXL9O1HGQ6VIX5","www.funwithasl.net/static/tt/sign13.html","home","deaf","sick","hungry","face","A1IV0802ICNA0A","Choice 2","Tue Jul 08 06:01:16 UTC 2014"
"35F6NGNVM8J9POXXYWGF8961ZUWT72","www.funwithasl.net/static/tt/sign4.html","rain","path","forest","cloud","soil","A1IV0802ICNA0A","Choice 2","Tue Jul 08 06:21:43 UTC 2014"
"38RHULDV9YFY6PINCSPNMI39H4PIWC","www.funwithasl.net/static/tt/sign5.html","man","king","kill","polite","angry","A1GGOZPHYU0OC0","Choice 2","Tue Jul 08 06:25:42 UTC 2014"
"35ZRNT9RUIYBBDR203RQ1IOYVKU3OM","www.funwithasl.net/static/tt/sign7.html","sparrow","spider","butterfly","squirrel","rabbit","A1GGOZPHYU0OC0","Choice 2","Tue Jul 08 06:40:51 UTC 2014"
"36FFXPMST9OQ5LY1FOGS5CP8EPBOHD","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A1GGOZPHYU0OC0","Choice 2","Tue Jul 08 06:42:14 UTC 2014"
"3XQ4XW3OD9C1ONNC3KUU2DT7MVW2S6","www.funwithasl.net/static/tt/sign10.html","shout","answer","grandmother","jump","whisper","A1IV0802ICNA0A","Choice 3","Tue Jul 08 05:25:53 UTC 2014"
"3JGHED38EDR56AWR823EGQYGEWEY7W","www.funwithasl.net/static/tt/sign12.html","battle","warrior","baseball","sport","angry","A3HB9PPUZU565U","Choice 3","Tue Jul 08 06:00:57 UTC 2014"
"3XU9MCX6VOCPN8NZOVUPC3OB0TD2RI","www.funwithasl.net/static/tt/sign8.html","clown","healthy","overweight","playful","monkey","A1IV0802ICNA0A","Choice 3","Tue Jul 08 06:34:11 UTC 2014"
"35A1YQPVFEG4T633GR2EWIQWX7L5II","www.funwithasl.net/static/tt/sign9.html","witch","applaud","happy","music","kitchen","A1IV0802ICNA0A","Choice 4","Tue Jul 08 05:35:56 UTC 2014"
"307L9TDWJYSTTSRQZORDMTOT5AP3N7","www.funwithasl.net/static/tt/sign3.html","police","teacher","parent","military","driver","A3HB9PPUZU565U","Choice 4","Tue Jul 08 05:46:04 UTC 2014"
"3TZDZ3Y0JS6CUN9HBAUPGZEC21U91M","www.funwithasl.net/static/tt/sign2.html","shout","mother","hungry","home","scarecrow","A1IV0802ICNA0A","Choice 4","Tue Jul 08 06:10:36 UTC 2014"
"31MCUE39BKMNJ0A4CKEIW9FW4Y2G3B","www.funwithasl.net/static/tt/sign18.html","head","ignorance","silly","playful","intelligence","A3HB9PPUZU565U","Choice 5","Tue Jul 08 05:40:43 UTC 2014"
"3X55NP42EOGTWD33F345QITO5PQ3P3","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A1IV0802ICNA0A","Choice 5","Tue Jul 08 05:41:22 UTC 2014"

"3LXX8KJXPW9XQFGIHCS0SVRKVC3O9N","www.funwithasl.net/static/tt/sign1.html","dinner","direction","play","sister","bird","A3HB9PPUZU565U","Choice 5","Tue Jul 08 05:42:16 UTC 2014"
"3KI0JD2ZU1I3NQML2J8MXZENFMM675","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A1IV0802ICNA0A","Choice 1","Tue Jul 08 05:39:11 UTC 2014"
"374UMBUHN5PF15STPDOQOVYF05NCTE","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A3HB9PPUZU565U","Choice 1","Tue Jul 08 05:48:39 UTC 2014"
"3EAWOID6MTXAK512ISVLUCKZO170VQ","www.funwithasl.net/static/tt/sign13.html","home","deaf","sick","hungry","face","A1IV0802ICNA0A","Choice 1","Tue Jul 08 05:57:12 UTC 2014"
"3VP28W7DUNKIQTL2M739IPKZIE1FZ8","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A1GGOZPHYU0OC0","Choice 1","Tue Jul 08 06:41:14 UTC 2014"
"3GITHABACYL48AV7VOD83JJ1ZWO2NU","www.funwithasl.net/static/tt/sign18.html","head","ignorance","silly","playful","intelligence","A1GGOZPHYU0OC0","Choice 1","Tue Jul 08 06:42:19 UTC 2014"
"33K3E8REWWVK6JB0DB9IBCN2NAR8XO","www.funwithasl.net/static/tt/sign2.html","shout","mother","hungry","home","scarecrow","A1IV0802ICNA0A","Choice 2","Tue Jul 08 06:00:09 UTC 2014"
"3L2OEKSTW9A96O1AI7VKUQUBPGL8YU","www.funwithasl.net/static/tt/sign15.html","coffee","cry","silly","feather","snow","A1IV0802ICNA0A","Choice 2","Tue Jul 08 06:00:43 UTC 2014"
"3SX4X51T809BVYQN9I60OQ241ULOA2","www.funwithasl.net/static/tt/sign7.html","sparrow","spider","butterfly","squirrel","rabbit","A1IV0802ICNA0A","Choice 2","Tue Jul 08 06:22:32 UTC 2014"
"3IQ9O0AYW6Z6E8ETHNKCZYWADA7ITM","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A1GGOZPHYU0OC0","Choice 2","Tue Jul 08 06:31:07 UTC 2014"
"3OQQD2WO8I61FRGZ28ELHLSCJBV3IR","www.funwithasl.net/static/tt/sign4.html","rain","path","forest","cloud","soil","A1GGOZPHYU0OC0","Choice 2","Tue Jul 08 06:42:53 UTC 2014"
"3B9XR6P1WEV2DX4IZJERB55OKIXBJ2","www.funwithasl.net/static/tt/sign11.html","winter","prairie","open","rain","cloud","A841FR9QWUPT4","Choice 3","Tue Jul 08 05:32:11 UTC 2014"
"3H6W48L9F4PQNB5RPNF7VF4L3IKPWV","www.funwithasl.net/static/tt/sign10.html","shout","answer","grandmother","jump","whisper","A3HB9PPUZU565U","Choice 3","Tue Jul 08 06:00:27 UTC 2014"
"35YHTYFL1G31H9GSLAE6XJ73U3VVFO","www.funwithasl.net/static/tt/sign12.html","battle","warrior","baseball","sport","angry","A1GGOZPHYU0OC0","Choice 3","Tue Jul 08 06:31:52 UTC 2014"
"3BVS8WK9Q0V6IMKCH1TRZ4QO738BIQ","www.funwithasl.net/static/tt/sign3.html","police","teacher","parent","military","driver","A1GGOZPHYU0OC0","Choice 3","Tue Jul 08 06:43:55 UTC 2014"
"3MG8450X2OADV7GMUN06DRJOI29PUW","www.funwithasl.net/static/tt/sign5.html","man","king","kill","polite","angry","A841FR9QWUPT4","Choice 4","Tue Jul 08 05:37:00 UTC 2014"
"3B9J25CZ25DEM5FE0DJ0EQ2TYM9CSP","www.funwithasl.net/static/tt/sign16.html","telescope","respect","stupid","perspective","wild","A3HB9PPUZU565U","Choice 4","Tue Jul 08 05:55:08 UTC 2014"
"3X0EMNLXEPPD8M5MZDAB9DL7W9IPVL","www.funwithasl.net/static/tt/sign8.html","clown","healthy","overweight","playful","monkey","A3HB9PPUZU565U","Choice 5","Tue Jul 08 05:52:48 UTC 2014"
"3PEG1BH7AERXOHA0H4E3CK51Z7XBK1","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A1IV0802ICNA0A","Choice 5","Tue Jul 08 06:28:35 UTC 2014"
"371QPA24C2OVE2IV9GZ67ZFOW8WT15","www.funwithasl.net/static/tt/sign9.html","witch","applaud","happy","music","kitchen","A1IV0802ICNA0A","Choice 5","Tue Jul 08 06:30:21 UTC 2014"

"3WRKFXQBOB72VUDNRT7B7FOPSCPIYB","www.funwithasl.net/static/tt/sign1.html","dinner","direction","play","sister","bird","A1IV0802ICNA0A","Choice 2","Tue Jul 08 05:41:05 UTC 2014"
"371DNNCG442DP22G818LM92WAE2T8P","www.funwithasl.net/static/tt/sign11.html","winter","prairie","open","rain","cloud","A1IV0802ICNA0A","Choice 1","Tue Jul 08 05:36:13 UTC 2014"
"3B286OTISEHXUNZQT5EVGULI20BAJ5","www.funwithasl.net/static/tt/sign2.html","shout","mother","hungry","home","scarecrow","A1IV0802ICNA0A","Choice 1","Tue Jul 08 05:47:30 UTC 2014"
"335VBRURDJ0BEO3TNYP4NJX6RAYE9A","www.funwithasl.net/static/tt/sign5.html","man","king","kill","polite","angry","A3HB9PPUZU565U","Choice 1","Tue Jul 08 05:52:11 UTC 2014"
"3ECKRY5B1QW20KNSNF9ULMXRY6TIZ2","www.funwithasl.net/static/tt/sign10.html","shout","answer","grandmother","jump","whisper","A1OLRUT93TXWEP","Choice 1","Tue Jul 08 06:06:49 UTC 2014"
"3QE4DGPGBRB81WT8CYJ16E72IYYG4W","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A1IV0802ICNA0A","Choice 1","Tue Jul 08 06:12:25 UTC 2014"
"3FJ2RVH25Z6JJ8RDUEU3LIOHU78923","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A1IV0802ICNA0A","Choice 1","Tue Jul 08 06:29:58 UTC 2014"
"3A520CCNWN0PJ7DYF434JE8QXSGEAP","www.funwithasl.net/static/tt/sign16.html","telescope","respect","stupid","perspective","wild","A1IV0802ICNA0A","Choice 2","Tue Jul 08 05:26:27 UTC 2014"
"3TCFMTM8HEO1U3OIQ1FA6C6YWVK12M","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A1IV0802ICNA0A","Choice 2","Tue Jul 08 05:29:39 UTC 2014"
"3XAOZ9UYRZRIMMQ3SC5B2U41C1XQ1O","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A841FR9QWUPT4","Choice 2","Tue Jul 08 05:31:28 UTC 2014"
"3Z8UJEJOCZD84QNWYE884ST90L893E","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A3HB9PPUZU565U","Choice 2","Tue Jul 08 05:59:56 UTC 2014"
"3I6NF2WGIGWQXFX8Q32BB6DGIUTG51","www.funwithasl.net/static/tt/sign7.html","sparrow","spider","butterfly","squirrel","rabbit","A1IV0802ICNA0A","Choice 2","Tue Jul 08 05:58:52 UTC 2014"
"37SQU136V7OU5I6M7XFW1TWT4P6115","www.funwithasl.net/static/tt/sign13.html","home","deaf","sick","hungry","face","A1IV0802ICNA0A","Choice 2","Tue Jul 08 06:12:48 UTC 2014"
"3OYHVNTV5TYH7BZ9L9JPI45066FOKH","www.funwithasl.net/static/tt/sign15.html","coffee","cry","silly","feather","snow","A1GGOZPHYU0OC0","Choice 2","Tue Jul 08 06:43:44 UTC 2014"
"3AFT28WXLF2Q1G9LL6YD5OQNE2QOI6","www.funwithasl.net/static/tt/sign4.html","rain","path","forest","cloud","soil","A1IV0802ICNA0A","Choice 2","Tue Jul 08 06:43:54 UTC 2014"
"3VMV5CHJZ8FSIH8YRZK9EMJUYXGGTT","www.funwithasl.net/static/tt/sign12.html","battle","warrior","baseball","sport","angry","A841FR9QWUPT4","Choice 3","Tue Jul 08 05:30:15 UTC 2014"
"3KA7IJSNW65YZ87GUWJB81R0TH3BP2","www.funwithasl.net/static/tt/sign8.html","clown","healthy","overweight","playful","monkey","A841FR9QWUPT4","Choice 3","Tue Jul 08 05:30:28 UTC 2014"
"3BPP3MA3TCK6FQ42CVSUSSO1R4ELED","www.funwithasl.net/static/tt/sign3.html","police","teacher","parent","military","driver","A1IV0802ICNA0A","Choice 3","Tue Jul 08 05:55:32 UTC 2014"
"3ATYLI1PRT2MWRTR3OJDHP5NRHFOJI","www.funwithasl.net/static/tt/sign9.html","witch","applaud","happy","music","kitchen","A1IV0802ICNA0A","Choice 4","Tue Jul 08 05:36:50 UTC 2014"
"3TTPFEFXCTK0GFSXFSUYOC3HTPI6H7","www.funwithasl.net/static/tt/sign18.html","head","ignorance","silly","playful","intelligence","A1IV0802ICNA0A","Choice 5","Tue Jul 08 06:11:26 UTC 2014"

"35U0MRQMUJ7VNMTLKDXWKDGHM4MVOA","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A1IV0802ICNA0A","Choice 1","Tue Jul 08 05:28:27 UTC 2014"
"3QO7EE372ONJZK8VU9Y086HAYDPBQT","www.funwithasl.net/static/tt/sign11.html","winter","prairie","open","rain","cloud","A1IV0802ICNA0A","Choice 1","Tue Jul 08 05:52:45 UTC 2014"
"3THR0FZ95PTSRHHR69VQX4IFV6KOLK","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A3HB9PPUZU565U","Choice 1","Tue Jul 08 05:58:21 UTC 2014"
"3LN3BXKGC0VKAYCSM4PK16QT2RYGWJ","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A1IV0802ICNA0A","Choice 2","Tue Jul 08 05:32:19 UTC 2014"
"3L55D8AUFAXBIRRNZJBPWCQUF75CY3","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A3HB9PPUZU565U","Choice 2","Tue Jul 08 05:44:37 UTC 2014"
