"HITID","Sign_Name","Choice_1","Choice_2","Choice_3","Choice_4","Choice_5","Worker","Answer","Date"
"34R0BODSP1ZSD11HK8CNB3S457O5E5","www.funwithasl.net/static/bread.mp4","sleigh","bread","shoot","cottage","wife","A1SUU1QIRDZXJC","Choice 3","Fri Jun 27 17:28:52 UTC 2014"
"3G9UA71JVVUFBL1SM22B63JS1LFJ7J","www.funwithasl.net/static/old.mp4","run","old","get","hand","dog","A1SUU1QIRDZXJC","Choice 2","Fri Jun 27 17:29:03 UTC 2014"
"33EEIIWHK77Y8Y61ZQP09IBH1YEVQE","www.funwithasl.net/static/head.mp4","sneeze","mouse","custody","voice","head","A1SUU1QIRDZXJC","Choice 5","Fri Jun 27 17:29:44 UTC 2014"
"35A1YQPVFEG4T633GR2EWIQWX0V5IE","www.funwithasl.net/static/money.mp4","cheese","money","back","wood","morning","AKFH16PLQSYHY","Choice 2","Fri Jun 27 17:29:08 UTC 2014"
"3AFT28WXLF2Q1G9LL6YD5OQNEV0OI2","www.funwithasl.net/static/say.mp4","year","say","face","gone","go","AO3XB5I5QNNUI","Choice 2","Fri Jun 27 17:29:10 UTC 2014"
"3087LXLJ6MGLO8FCIDQHCQHD00S0FX","www.funwithasl.net/static/together.mp4","pick","group","together","margin","deep","AOPG07J95DDJT","Choice 3","Fri Jun 27 17:29:35 UTC 2014"
"3S8A4GJRD335YGNHKHB23DUQ1X1V6G","www.funwithasl.net/static/gym.mp4","gym","eye","say","cold","school","AOPG07J95DDJT","Choice 1","Fri Jun 27 17:29:45 UTC 2014"
"3WYZV0QBFJD38H97GNTS2ED3V9KXB6","www.funwithasl.net/static/go.mp4","animal","go","see","build","say","A18TCR555RWUZV","Choice 2","Fri Jun 27 17:29:29 UTC 2014"
"388FBO7JZRTU9VOEO9K3CNK6E4TYN3","www.funwithasl.net/static/stay.mp4","stay","sure","girl","look","school","A2RFLGMOCJ2DXZ","Choice 1","Fri Jun 27 17:29:35 UTC 2014"
"3NZ1E5QA6Z1U6YPXAHAXAVMJ2AB5B5","www.funwithasl.net/static/someone.mp4","class","someone","little","must","feel","AKFH16PLQSYHY","Choice 2","Fri Jun 27 17:29:16 UTC 2014"
"34OWYT6U3WHNUT5FJHFV8YVYJWF9IA","www.funwithasl.net/static/go.mp4","go","people","see","child","mother","A27PBC5O3Z5ZED","Choice 1","Fri Jun 27 17:29:15 UTC 2014"
"3FI30CQHVKJQP2PBF0K2210JY5MB6R","www.funwithasl.net/static/envy.mp4","hair","envy","art","finger","string","AO3XB5I5QNNUI","Choice 5","Fri Jun 27 17:29:29 UTC 2014"
"3421H3BM9AHJP4PL1Z0VKZAYWB49JM","www.funwithasl.net/static/see.mp4","quick","see","sunday","check","first","A27PBC5O3Z5ZED","Choice 4","Fri Jun 27 17:29:30 UTC 2014"
"3T2EL38U0MKQCNBWZ5QIX382H9MQXC","www.funwithasl.net/static/see.mp4","first","begin","manage","caterpillar","see","AO3XB5I5QNNUI","Choice 5","Fri Jun 27 17:29:00 UTC 2014"
"3YZ7A3YHR5TTNK6ZL3WS0KWJ6YX5S6","www.funwithasl.net/static/candidate.mp4","bed","candidate","great","something","house","A2RFLGMOCJ2DXZ","Choice 2","Fri Jun 27 17:29:22 UTC 2014"
"3LB1BGHFL2WS48TYL56FLMQY3MFYT4","www.funwithasl.net/static/wild.mp4","air","wild","yellow","gesture","land","AO3XB5I5QNNUI","Choice 4","Fri Jun 27 17:29:42 UTC 2014"
"39O0SQZVJN7W99K5U7BK8U5JB29R7J","www.funwithasl.net/static/gold.mp4","princess","gold","desire","joy","mountain","AKFH16PLQSYHY","Choice 4","Fri Jun 27 17:29:41 UTC 2014"
"3TCFMTM8HEO1U3OIQ1FA6C6YWOU12I","www.funwithasl.net/static/league.mp4","dessert","gray","league","highway","print","AKFH16PLQSYHY","Choice 3","Fri Jun 27 17:30:12 UTC 2014"
"3ZZAYRN1I6RGAUPWFIXHJVSWPCGOTJ","www.funwithasl.net/static/mother.mp4","must","good","surgeon","present","mother","AOPG07J95DDJT","Choice 5","Fri Jun 27 17:30:14 UTC 2014"
"3INZSNUD80Q6MIPTR3EKH1FLRR6D9B","www.funwithasl.net/static/spirit.mp4","spirit","care","warm","give","farewell","AOPG07J95DDJT","Choice 1","Fri Jun 27 17:30:05 UTC 2014"
"37VE3DA4YUH6MR9SBJB6ZSP97J2BHS","www.funwithasl.net/static/leave.mp4","mountain","gold","door","journey","leave","A18TCR555RWUZV","Choice 4","Fri Jun 27 17:30:30 UTC 2014"
"34F34TZU7WZ8PK4MGQLGAC2KQ5TJ23","www.funwithasl.net/static/deer.mp4","heart","deer","swan","bark","farewell","A2RFLGMOCJ2DXZ","Choice 5","Fri Jun 27 17:30:10 UTC 2014"
"39XCQ6V3KY4O0M82EQTPZF0RO9056K","www.funwithasl.net/static/sea.mp4","sea","sword","cards","palm","sleep","AKFH16PLQSYHY","Choice 1","Fri Jun 27 17:30:26 UTC 2014"
"3ZVPAMTJWN3F22V6NAFEE7ICA5SRGM","www.funwithasl.net/static/heavy.mp4","man","may","heavy","pay","fine","AOPG07J95DDJT","Choice 3","Fri Jun 27 17:30:24 UTC 2014"
"35NNO802AVW8JV99KRY0QZQIOLVINH","www.funwithasl.net/static/grow.mp4","daughter","frightened","gun","egg","grow","A1SUU1QIRDZXJC","Choice 5","Fri Jun 27 17:29:57 UTC 2014"
"32XN26MTXZJ7O0P84OTF73MXXWE0L2","www.funwithasl.net/static/child.mp4","bowl","give","beautiful","something","child","AKFH16PLQSYHY","Choice 5","Fri Jun 27 17:29:48 UTC 2014"
"37SDSEDIN92CGIQ76IOBG3J1IOM18L","www.funwithasl.net/static/size.mp4","mock","size","caterpillar","question","poor","A3RQN5RZD1N2KP","Choice 2","Fri Jun 27 17:29:43 UTC 2014"
"3JY0Q5X05J6ODCMS7ZL2F3458WHGGF","www.funwithasl.net/static/lamp.mp4","set","husband","lamp","jew","person","A3RQN5RZD1N2KP","Choice 1","Fri Jun 27 17:30:02 UTC 2014"
"3TLFH2L6Y9O23N0RSKZKCIPTO7K2TR","www.funwithasl.net/static/come.mp4","thank","afraid","want","come","good","A2RFLGMOCJ2DXZ","Choice 4","Fri Jun 27 17:29:52 UTC 2014"
"3J94SKDEKIPNLVNHOD135LAJ5VND5K","www.funwithasl.net/static/her.mp4","her","sweet","door","dress","come","AKFH16PLQSYHY","Choice 1","Fri Jun 27 17:30:20 UTC 2014"
"39KV3A5D1878AOKI9WBPY4AFX4RS77","www.funwithasl.net/static/course.mp4","silver","magic","dark","brave","course","A1SUU1QIRDZXJC","Choice 5","Fri Jun 27 17:30:33 UTC 2014"
"3M93N4X8HKN1UJLKA50M1UFOOZRSJE","www.funwithasl.net/static/head.mp4","day","head","money","porridge","bog","A3RQN5RZD1N2KP","Choice 1","Fri Jun 27 17:30:16 UTC 2014"
"37J05LC5AXJVSU22DF5X6VTONWIDJ6","www.funwithasl.net/static/mouse.mp4","tea","mouse","nothing","court","idea","AO3XB5I5QNNUI","Choice 3","Fri Jun 27 17:29:55 UTC 2014"
"335HHSX8CD5Z1O7CPF2CUID9A4EDH1","www.funwithasl.net/static/margin.mp4","shape","spirit","margin","mystery","mirror","AO3XB5I5QNNUI","Choice 1","Fri Jun 27 17:30:17 UTC 2014"
"3X7837UUADYW7LNN3SXJ0PJW6AVJ6K","www.funwithasl.net/static/word.mp4","word","quit","leave","great","father","AOPG07J95DDJT","Choice 1","Fri Jun 27 17:30:33 UTC 2014"
"3HEA4ZVWVDMSHI8O97JK79MRSEP554","www.funwithasl.net/static/something.mp4","breakfast","put","build","machine","something","A2RFLGMOCJ2DXZ","Choice 5","Fri Jun 27 17:30:32 UTC 2014"
"32L724R85LK8MGLM06BSUOVDO0VPIJ","www.funwithasl.net/static/sweet.mp4","summer","sky","dew","sweet","air","AO3XB5I5QNNUI","Choice 4","Fri Jun 27 17:30:25 UTC 2014"
"3B9XR6P1WEV2DX4IZJERB55OKB6JB5","www.funwithasl.net/static/meadow.mp4","meadow","nothing","many","stand","deal","AOPG07J95DDJT","Choice 2","Fri Jun 27 17:29:57 UTC 2014"
"30EMX9PEVKJW53R2SQ0Y29F13ORSKD","www.funwithasl.net/static/from.mp4","ocean","from","remote","mingle","object","A18TCR555RWUZV","Choice 2","Fri Jun 27 17:29:46 UTC 2014"
"3D0LPO3EABZCRGOQPOKGRCKB4EYYOI","www.funwithasl.net/static/lady.mp4","boy","frankfurt","mountain","lady","study","A1SUU1QIRDZXJC","Choice 4","Fri Jun 27 17:30:19 UTC 2014"
"309D674SHZLF5JYCPRX5O1STURXBCJ","www.funwithasl.net/static/nice.mp4","dress","bridge","geometry","apple","nice","A18TCR555RWUZV","Choice 2","Fri Jun 27 17:30:21 UTC 2014"
"3CESM1J3EI3ID5NMARGYPFD4864W6S","www.funwithasl.net/static/girl.mp4","go","girl","paper","leg","day","A18TCR555RWUZV","Choice 3","Fri Jun 27 17:30:50 UTC 2014"
"3LOJFQ4BOXFQ3E8KV0597AT12LIDK5","www.funwithasl.net/static/metaphor.mp4","button","just","chain","week","metaphor","A3RQN5RZD1N2KP","Choice 5","Fri Jun 27 17:30:32 UTC 2014"
"3RWB1RTQDJNFXA99RKZ1HZ1ZL4R8PV","www.funwithasl.net/static/ghost.mp4","singer","spirit","ghost","shadow","squirrel","A3RQN5RZD1N2KP","Choice 3","Fri Jun 27 17:30:51 UTC 2014"
"3NCN4N1H1GHYWNV3EH6J4CM5TVBBN1","www.funwithasl.net/static/great.mp4","ready","great","child","red","give","A18TCR555RWUZV","Choice 5","Fri Jun 27 17:30:39 UTC 2014"
"3JYPJ2TAYI8OCPJWZY57RRIL883PFS","www.funwithasl.net/static/back.mp4","time","day","daddy","back","hell","A3LFVI65XV1T46","Choice 3","Fri Jun 27 17:30:33 UTC 2014"
"3ZQA3IO31BRF1ADNDZD7DP91XTQ1OO","www.funwithasl.net/static/pack.mp4","monkey","dance","must","pack","come","A3LFVI65XV1T46","Choice 3","Fri Jun 27 17:30:14 UTC 2014"
"3ZZAYRN1I6RGAUPWFIXHJVSWPCGTOO","www.funwithasl.net/static/hair.mp4","bridge","hair","make","call","seem","A3LFVI65XV1T46","Choice 4","Fri Jun 27 17:30:18 UTC 2014"
"3MXX6RQ9EV5EE9M7FH9O0NLUJIVP45","www.funwithasl.net/static/line.mp4","little","away","man","mustache","line","A3QB0Z9AN62HFH","Choice 5","Fri Jun 27 17:30:33 UTC 2014"
"34XASH8KLQMUIZBDLL9KMH2U59FMPW","www.funwithasl.net/static/face.mp4","face","aunt","grape","minister","look","A3QB0Z9AN62HFH","Choice 1","Fri Jun 27 17:30:13 UTC 2014"
"3O4VWC1GEW6XA205KQZLTM7CWJTJ3E","www.funwithasl.net/static/marriage.mp4","resolution","inform","marriage","sister","court","A3LFVI65XV1T46","Choice 3","Fri Jun 27 17:30:10 UTC 2014"
"3VMHWJRYHVGTLYLNLPFOL44OA7DFX7","www.funwithasl.net/static/soft.mp4","sky","forest","soft","sorrow","bring","A3LFVI65XV1T46","Choice 2","Fri Jun 27 17:30:22 UTC 2014"
"3J5XXLQDHMB61X0Z1FD4WAI6R6ZV3A","www.funwithasl.net/static/ill.mp4","mother","nice","list","hear","ill","A3QB0Z9AN62HFH","Choice 5","Fri Jun 27 17:30:23 UTC 2014"
"3QTFNPMJC6IUELYJKVMMQUT8KYXNZJ","www.funwithasl.net/static/potty.mp4","potty","person","cold","lesson","photograph","A3LFVI65XV1T46","Choice 2","Fri Jun 27 17:30:45 UTC 2014"
"3DGDV62G7O94BV7KB3Q078OWZ4ZP29","www.funwithasl.net/static/frog.mp4","frog","circle","go","back","get","A3LFVI65XV1T46","Choice 2","Fri Jun 27 17:30:29 UTC 2014"
"3LXX8KJXPW9XQFGIHCS0SVRKV5E9O5","www.funwithasl.net/static/skin.mp4","buffalo","people","neck","calf","skin","A3LFVI65XV1T46","Choice 1","Fri Jun 27 17:30:26 UTC 2014"
"3P520RYKCH692XY3A8RSFLE7RVIU5B","www.funwithasl.net/static/right.mp4","right","man","tell","day","sunday","A3LFVI65XV1T46","Choice 3","Fri Jun 27 17:29:32 UTC 2014"
"3OCZWXS7ZO76J7B91UZROYIOE4PL58","www.funwithasl.net/static/right.mp4","anything","nobody","right","swim","dive","A3LFVI65XV1T46","Choice 1","Fri Jun 27 17:30:54 UTC 2014"
"32CAVSKPCEPAEFXK9LPGCV1QFFDU1T","www.funwithasl.net/static/bat.mp4","washington","red","last","bat","young","A3LFVI65XV1T46","Choice 3","Fri Jun 27 17:30:37 UTC 2014"
"3FBEFUUYRK5L6SKJ9MK67QGDGN16AR","www.funwithasl.net/static/cow.mp4","come","rock","jungle","cow","skin","A3LFVI65XV1T46","Choice 3","Fri Jun 27 17:30:41 UTC 2014"
"3GS542CVJVNBI5A0CXW1JPRTEA859V","www.funwithasl.net/static/heart.mp4","home","heart","man","child","nobody","A3LFVI65XV1T46","Choice 3","Fri Jun 27 17:31:17 UTC 2014"
"3SX4X51T809BVYQN9I60OQ241NVOAY","www.funwithasl.net/static/throw.mp4","lift","effort","about","throw","fishing","A3LFVI65XV1T46","Choice 1","Fri Jun 27 17:31:29 UTC 2014"
"3G4VVJO6PZGZSBBA09W474AQG4KPKU","www.funwithasl.net/static/dim.mp4","give","little","away","dim","cold","A3LFVI65XV1T46","Choice 1","Fri Jun 27 17:30:59 UTC 2014"
"308KJXFUJR6R8QVV5ZSZI08R0VCTAP","www.funwithasl.net/static/sorry.mp4","yes","north","sorry","mother","bet","A3LFVI65XV1T46","Choice 2","Fri Jun 27 17:31:05 UTC 2014"
"31ODACBENUFIG6PX5VKVYVRA2UKQS4","www.funwithasl.net/static/caterpillar.mp4","sneeze","explain","mock","caterpillar","mushroom","A3LFVI65XV1T46","Choice 2","Fri Jun 27 17:31:09 UTC 2014"
"3Z3R5YC0P3NM4HC3GFERW1JIXBPFTO","www.funwithasl.net/static/right.mp4","nurse","moment","right","room","ruin","A3LFVI65XV1T46","Choice 3","Fri Jun 27 17:31:24 UTC 2014"
"3NI0WFPPI9GP5FM1HKNDIK4071P06U","www.funwithasl.net/static/gossip.mp4","slim","something","gossip","face","year","A3LFVI65XV1T46","Choice 2","Fri Jun 27 17:31:20 UTC 2014"
"3NQUW096N68PKUDL4KC80ENQ0099LO","www.funwithasl.net/static/make.mp4","ready","make","look","mother","washington","A3LFVI65XV1T46","Choice 2","Fri Jun 27 17:29:41 UTC 2014"
"3LEG2HW4UFNSKIIQX0UVVEASXYC2FJ","www.funwithasl.net/static/seek.mp4","give","seek","listen","queen","gentle","A3LFVI65XV1T46","Choice 2","Fri Jun 27 17:30:50 UTC 2014"
"3S4TINXCC0NGE8VFFW6WJ1MAJ5GBOG","www.funwithasl.net/static/tell.mp4","tell","go","sweet","friend","try","A3QB0Z9AN62HFH","Choice 1","Fri Jun 27 17:30:57 UTC 2014"
"3XEDXEGFX3OW4U7QJOHES39I8W90KZ","www.funwithasl.net/static/get.mp4","large","get","gloves","bottle","moment","A1K9WP8Q74E9G2","Choice 5","Fri Jun 27 17:29:42 UTC 2014"
"3O0M2G5VC62TMM60YSDREXLFEEE49Q","www.funwithasl.net/static/head.mp4","get","run","head","high","poor","A3QB0Z9AN62HFH","Choice 3","Fri Jun 27 17:31:18 UTC 2014"
"3G57RS03HH50ILP1ROHM92JF84Y250","www.funwithasl.net/static/rope.mp4","rope","go","poetry","end","factory","A3LFVI65XV1T46","Choice 1","Fri Jun 27 17:29:49 UTC 2014"
"3CMIQF80GNQDT8R0YIHSXQVIK5O6QZ","www.funwithasl.net/static/green.mp4","come","teacher","pink","green","go","A3LFVI65XV1T46","Choice 3","Fri Jun 27 17:29:58 UTC 2014"
"3Q9SPIIRWJMJ07ZP04XA5KFQ4PUWAI","www.funwithasl.net/static/look.mp4","sure","look","time","know","road","A3QB0Z9AN62HFH","Choice 2","Fri Jun 27 17:31:28 UTC 2014"
"3Z56AA6EK40M8TT86PABGHBDA4R6MC","www.funwithasl.net/static/voice.mp4","cat","queen","say","mushroom","voice","A3QB0Z9AN62HFH","Choice 5","Fri Jun 27 17:31:07 UTC 2014"
"34ZTTGSNJXOTQXBHU18WUHK8TJ3QHJ","www.funwithasl.net/static/swimming.mp4","swimming","giggle","put","girl","better","A3LFVI65XV1T46","Choice 4","Fri Jun 27 17:29:45 UTC 2014"
"3511RHPADVEVOU97Y1CURZNK6MELRM","www.funwithasl.net/static/put.mp4","put","sofa","tell","time","get","A3QB0Z9AN62HFH","Choice 1","Fri Jun 27 17:30:00 UTC 2014"
"31MCUE39BKMNJ0A4CKEIW9FW4RCG37","www.funwithasl.net/static/monster.mp4","since","pour","rear","throw","monster","AKFH16PLQSYHY","Choice 5","Fri Jun 27 17:30:33 UTC 2014"
"3HXK2V1N4KFYYIEL8K0DDZA4YDCG2W","www.funwithasl.net/static/tail.mp4","tail","miss","run","money","day","A3LFVI65XV1T46","Choice 4","Fri Jun 27 17:29:53 UTC 2014"
"3IWA71V4TIGX25SCKWCKRYRBH8B6XW","www.funwithasl.net/static/snow.mp4","fresh","little","word","woman","snow","A3QB0Z9AN62HFH","Choice 5","Fri Jun 27 17:30:07 UTC 2014"
"3HY86PZXPYITPJ0YJLAB8DFNTRJE1W","www.funwithasl.net/static/Sunday.mp4","sunday","ill","week","quick","gentle","A3LFVI65XV1T46","Choice 2","Fri Jun 27 17:29:37 UTC 2014"
"3PEG1BH7AERXOHA0H4E3CK51Z06BKW","www.funwithasl.net/static/beg.mp4","beg","closet","service","house","prince","A3LFVI65XV1T46","Choice 1","Fri Jun 27 17:30:05 UTC 2014"
"37S0QRNUFBGURIAS53XQVD69WUR88B","www.funwithasl.net/static/cottage.mp4","head","moon","put","cottage","side","A3QB0Z9AN62HFH","Choice 4","Fri Jun 27 17:29:45 UTC 2014"
"3ZQA3IO31BRF1ADNDZD7DP91XTPO1A","www.funwithasl.net/static/farm.mp4","circle","miss","farm","and","know","AO3XB5I5QNNUI","Choice 3","Fri Jun 27 17:30:36 UTC 2014"
"3M4KL7H8KVNPC47JD3RDWPNACTV613","www.funwithasl.net/static/gentleman.mp4","dog","railway","london","put","gentleman","A3LFVI65XV1T46","Choice 2","Fri Jun 27 17:30:02 UTC 2014"
"3R6RZGK0XFC7H0XNQ06UM4EJ07VYVK","www.funwithasl.net/static/lady.mp4","many","back","say","deal","lady","A3QB0Z9AN62HFH","Choice 5","Fri Jun 27 17:29:52 UTC 2014"
"3126F2F5F83W6BJ04NL199XLW7OPEA","www.funwithasl.net/static/see.mp4","anything","sunday","something","see","girl","AO3XB5I5QNNUI","Choice 4","Fri Jun 27 17:31:36 UTC 2014"
"3FCO4VKOZ4D705F081RK9N60WDJE7T","www.funwithasl.net/static/wild.mp4","council","tree","wild","monkey","leader","A2RFLGMOCJ2DXZ","Choice 2","Fri Jun 27 17:31:04 UTC 2014"
"3KI0JD2ZU1I3NQML2J8MXZENFFW762","www.funwithasl.net/static/dear.mp4","guess","proud","plan","old","dear","AKFH16PLQSYHY","Choice 5","Fri Jun 27 17:30:42 UTC 2014"
"3T6SSHJUZFAG5UYINBL8LRU12M1II1","www.funwithasl.net/static/cell.mp4","spirit","cloud","power","cell","care","AO3XB5I5QNNUI","Choice 4","Fri Jun 27 17:31:12 UTC 2014"
"3VGZ74AYTGGBW06N5DPJPCJQA4PGC5","www.funwithasl.net/static/real.mp4","minister","wood","heart","real","keep","AKFH16PLQSYHY","Choice 4","Fri Jun 27 17:31:12 UTC 2014"
"3ECKRY5B1QW20KNSNF9ULMXRYZ3IZY","www.funwithasl.net/static/chair.mp4","man","alone","room","tutor","chair","AKFH16PLQSYHY","Choice 5","Fri Jun 27 17:31:04 UTC 2014"
"3AJA9FLWSCYWV3WSM3FNIUH9MU9IFA","www.funwithasl.net/static/room.mp4","little","back","coward","room","swimming","AKFH16PLQSYHY","Choice 4","Fri Jun 27 17:31:39 UTC 2014"
"3RZS0FBRWKAH9DZM8WF6JLXIBVBPCH","www.funwithasl.net/static/and.mp4","and","auction","dog","summer","old","AKFH16PLQSYHY","Choice 1","Fri Jun 27 17:31:28 UTC 2014"
"3Z33IC0JC0MSGZPFIOEENNLSRY9V9R","www.funwithasl.net/static/big.mp4","baby","pea","back","long","big","A2RFLGMOCJ2DXZ","Choice 5","Fri Jun 27 17:31:24 UTC 2014"
"34KYK9TV2R8VC0N8MDN536WBGUISBT","www.funwithasl.net/static/locker.mp4","ear","else","everyone","locker","ill","AO3XB5I5QNNUI","Choice 4","Fri Jun 27 17:31:27 UTC 2014"
"3TC2K6WK9G2J5383PMOPLMT6AUZ282","www.funwithasl.net/static/eye.mp4","room","church","old","eye","music","AO3XB5I5QNNUI","Choice 4","Fri Jun 27 17:30:45 UTC 2014"
"3GV1I4SEO9P22BBN6D9WG4WOAZ16LA","www.funwithasl.net/static/pepper.mp4","arm","pepper","chin","dear","first","AKFH16PLQSYHY","Choice 2","Fri Jun 27 17:31:20 UTC 2014"
"3M4KL7H8KVNPC47JD3RDWPNACTW16Z","www.funwithasl.net/static/bill.mp4","make","tea","game","telescope","bill","A3LFVI65XV1T46","Choice 2","Fri Jun 27 17:31:52 UTC 2014"
"3VCK0Q0PO5EXC0STG19UKVQM2RE0N4","www.funwithasl.net/static/time.mp4","bed","say","long","time","guess","A3LFVI65XV1T46","Choice 1","Fri Jun 27 17:31:59 UTC 2014"
"3VGET1QSZ0Z1H51RT1LQVTD03HOW7R","www.funwithasl.net/static/hard.mp4","week","hard","park","nothing","may","A3QB0Z9AN62HFH","Choice 2","Fri Jun 27 17:31:46 UTC 2014"
"37Y5RYYI0P52P3Q9R9FNS3N3ZX6XS7","www.funwithasl.net/static/large.mp4","minute","puppy","lobster","large","join","A2RFLGMOCJ2DXZ","Choice 4","Fri Jun 27 17:32:05 UTC 2014"
"3WA2XVDZEMHOW51VPRMS396412ZE6U","www.funwithasl.net/static/come.mp4","mother","wall","away","come","bite","AKFH16PLQSYHY","Choice 4","Fri Jun 27 17:32:04 UTC 2014"
"3BA7SXOG1JQ09NPO4C3QMU1EMMFR86","www.funwithasl.net/static/mighty.mp4","mighty","sky","forest","goose","comet","A3LFVI65XV1T46","Choice 4","Fri Jun 27 17:32:03 UTC 2014"
"3421H3BM9AHJP4PL1Z0VKZAYWB3J9V","www.funwithasl.net/static/young.mp4","better","come","sofa","right","young","A3LFVI65XV1T46","Choice 2","Fri Jun 27 17:31:56 UTC 2014"
"335VBRURDJ0BEO3TNYP4NJX6R389E1","www.funwithasl.net/static/leaf.mp4","black","leaf","onward","root","old","A2RFLGMOCJ2DXZ","Choice 3","Fri Jun 27 17:31:40 UTC 2014"
"3HUR21WDDUPZLP2IQF7CAPB4GI2XYL","www.funwithasl.net/static/see.mp4","many","see","get","letter","nobody","AO3XB5I5QNNUI","Choice 2","Fri Jun 27 17:31:44 UTC 2014"
"3N3WJQXELSQEKASMJBXTQRFCUUYL27","www.funwithasl.net/static/voice.mp4","want","build","must","round","voice","AKFH16PLQSYHY","Choice 5","Fri Jun 27 17:31:55 UTC 2014"
"3GONHBMNHVYOW3DJ8U7MDF48F8MMZH","www.funwithasl.net/static/great.mp4","head","pea","town","wife","great","A3QB0Z9AN62HFH","Choice 5","Fri Jun 27 17:31:37 UTC 2014"
"34XASH8KLQMUIZBDLL9KMH2U59FPMZ","www.funwithasl.net/static/pig.mp4","pig","poor","blue","bullet","must","AO3XB5I5QNNUI","Choice 1","Fri Jun 27 17:31:58 UTC 2014"
"3MDWE879UH2D7LR9D7NEMBRLO6UB92","www.funwithasl.net/static/tea.mp4","tea","believe","mistake","mean","thrill","A1SUU1QIRDZXJC","Choice 1","Fri Jun 27 17:31:52 UTC 2014"
"35F6NGNVM8J9POXXYWGF8961ZN6T7Y","www.funwithasl.net/static/little.mp4","sin","little","night","long","away","AOPG07J95DDJT","Choice 2","Fri Jun 27 17:31:19 UTC 2014"
"371DNNCG442DP22G818LM92WA7CT8L","www.funwithasl.net/static/music.mp4","music","sand","nothing","know","people","AOPG07J95DDJT","Choice 1","Fri Jun 27 17:30:52 UTC 2014"
"3D42WVSDH8VIL3BXQL1Q4IBXCD7YFW","www.funwithasl.net/static/explain.mp4","explain","bottle","cat","puppy","put","AOPG07J95DDJT","Choice 1","Fri Jun 27 17:31:01 UTC 2014"
"33TGB4G0LPH3433OG9KD28JP1GKXTW","www.funwithasl.net/static/twenty.mp4","fast","twenty","give","nice","gift","AOPG07J95DDJT","Choice 2","Fri Jun 27 17:30:43 UTC 2014"
"3R5LWXWHR08ZZYHIW9L63P40BMCXGN","www.funwithasl.net/static/poetry.mp4","poetry","dragon","tower","else","say","AOPG07J95DDJT","Choice 1","Fri Jun 27 17:31:36 UTC 2014"
"3XQ4XW3OD9C1ONNC3KUU2DT7MO62S2","www.funwithasl.net/static/little.mp4","year","afternoon","little","maple","child","AOPG07J95DDJT","Choice 3","Fri Jun 27 17:31:44 UTC 2014"
"3RBI0I35XE3N5RV46Q0O39M09N1Y3M","www.funwithasl.net/static/inform.mp4","fish","ready","inform","word","mountain","A3LFVI65XV1T46","Choice 3","Fri Jun 27 17:31:43 UTC 2014"
"36FQTHX3Z3RRSJ2TWYM4VYOZOEKB3L","www.funwithasl.net/static/shave.mp4","give","sixty","rapid","shave","dim","A1SUU1QIRDZXJC","Choice 4","Fri Jun 27 17:32:05 UTC 2014"
"3IVEC1GSLPZ10ZMQXML25TSFYZFJ1M","www.funwithasl.net/static/hand.mp4","day","hand","bench","joy","listen","A1SUU1QIRDZXJC","Choice 4","Fri Jun 27 17:31:18 UTC 2014"
"3D5G8J4N5A4B0EYTGUJVENM4L5DVTS","www.funwithasl.net/static/who.mp4","gas","dim","beautiful","obtain","who","AOPG07J95DDJT","Choice 5","Fri Jun 27 17:31:27 UTC 2014"
"3MVY4USGB6N5Z81ESNFMPT0OBK3IST","www.funwithasl.net/static/drain.mp4","rude","fishing","narrow","drain","ocean","A1SUU1QIRDZXJC","Choice 4","Fri Jun 27 17:31:36 UTC 2014"
"3E22YV8GG1600HWDXMOKZWRUAZPPNZ","www.funwithasl.net/static/bird.mp4","bird","fly","alone","leaf","cool","AOPG07J95DDJT","Choice 1","Fri Jun 27 17:31:11 UTC 2014"
"3K3IX1W4S6RTGY2OOIJFDQ7UBSRAP1","www.funwithasl.net/static/get.mp4","say","get","lesson","back","cramp","A1SUU1QIRDZXJC","Choice 4","Fri Jun 27 17:30:52 UTC 2014"
"31S7M7DAGGQ849MZ2QHPREO2U7BLTZ","www.funwithasl.net/static/monkey.mp4","monkey","sea","mud","fight","snake","AOPG07J95DDJT","Choice 1","Fri Jun 27 17:31:56 UTC 2014"
"3IYI9285WS0LN2WODJAMMPB62W6JCC","www.funwithasl.net/static/know.mp4","know","merry","read","gay","joke","AO3XB5I5QNNUI","Choice 1","Fri Jun 27 17:32:07 UTC 2014"
"3WRBLBQ2GR8R28B7TXWZUBHP1FS0GW","www.funwithasl.net/static/mirror.mp4","identical","mirror","one","since","communion","AKFH16PLQSYHY","Choice 2","Fri Jun 27 17:32:11 UTC 2014"
"3IVKZBIBJ0953DQUM5X1PHZ9B7NSH9","www.funwithasl.net/static/dog.mp4","dog","egg","mow","girl","bog","AKFH16PLQSYHY","Choice 1","Fri Jun 27 17:32:22 UTC 2014"
"3NSCTNUR2ZNPNOK543A1FK2DKSQ5AA","www.funwithasl.net/static/write.mp4","deaf","else","jealous","write","tower","AO3XB5I5QNNUI","Choice 4","Fri Jun 27 17:32:16 UTC 2014"
"3QI9WAYOGQBP6O6DQM6XSQAJ2T96SO","www.funwithasl.net/static/back.mp4","course","picnic","make","believe","back","AO3XB5I5QNNUI","Choice 4","Fri Jun 27 17:32:28 UTC 2014"
